tm_player_id,fotmob_player_id,fotmob_name,tm_name,status
295382,736081,Kodjo Laba,Firas Ben Larbi,unmatched
485782,821897,Khaled Ebraheim,Khaled Ebraheim,matched
171887,195857,Adel Al Hosani,Adel Al-Hosani,matched
712618,1249953,Ousmane Camara,Ousmane Camara,matched
717881,1384310,Maro Katinic,Maro Katinic,matched
215915,263685,Igor Coronado,Igor Coronado,matched
561212,925642,Cho Yu-Min,Yu-min Cho,matched
216714,288213,Gerónimo Poblete,Gerónimo Poblete,matched
1083885,863341,Luanzinho,Leandrinho,unmatched
428404,576030,Shaheen Abdalla,Abdulla Ghanim,unmatched
428404,1118878,Harib Abdalla,Abdulla Ghanim,unmatched
295382,839896,Firas Ben Arbi,Firas Ben Larbi,unmatched
308441,523663,Caio Lucas,Caio Lucas,matched
131945,420922,Majed Hassan,Majed Hassan,matched
471653,794192,Majid Rashid,Majid Rashid,matched
1083885,1605202,Leandrinho,Leandrinho,matched
428404,618669,Abdalla Ghanim,Abdulla Ghanim,unmatched
712022,792102,Darwish Mohammad,Darwish Mohammad,matched
1015100,1363804,Khaled Tawhid,Khaled Tawhid,matched
1036286,1554115,Arshia Sarshogh,Arshia Sarshogh,matched
131945,618113,Alhasan Saleh,Majed Hassan,unmatched
1313890,1800498,Sultan Al Saadi,Sultan Al-Saadi,matched
965453,1324924,Mayed Saeed,Mayed Saeed,matched
1313890,1340740,Ali Alhadidi,Sultan Al-Saadi,unmatched
1271698,1650626,Nicolas Clemente,Nicolas Clemente,matched
958084,1289721,Dhari Fahad,Hamad Fahad,unmatched
958084,1295452,Hamad Fahad,Hamad Fahad,matched
890297,721012,Ahmed Al Hosani,Ahmed Al-Hosani,matched
620527,959400,Ahmed Jashak,Ahmed Abdalla Jshak,matched
245228,562869,Tarik Tissoudali,Tarik Tissoudali,matched
930947,694002,Junior Flemmings,Junior Kameni,unmatched
875586,1129778,Pedro Pavlov,Pedro Pavlov,matched
352811,865151,Aylton Boa Morte,Aylton Boa Morte,matched
978053,1368339,Kayque Campos,Kayque Campos,matched
323135,618340,Abdalla Al Naqbi,Abdalla Al-Naqbi,matched
667971,1413380,Akram Al Nakach,Akram Nakach,matched
614841,1132080,Rafael Pereira,Abdallah El Refaey,unmatched
261387,524013,Ahmed Barman,Ahmed Barman,matched
1029170,1520104,Ahmadou Camara,Ahmadou Ama Camara,matched
1119335,1451225,Adama Diallo,Adama Diallo,matched
837329,1273890,Jean N'Guessan,Jean N'Guessan,matched
377219,658658,Selim Amallah,Selim Amallah,matched
861985,920588,Yousef Al Ameri,Yousef Al-Ameri,matched
839796,1186594,Hamdan Humaid,Hamdan Humaid,matched
618038,1208686,Serano Seymor,Serano Seymor,matched
884146,1139655,Rashid Abdalla,Rashid Abdalla Suhail,matched
322981,618050,Saeed Ahmed,Saeed Ahmad,unmatched
295545,1118670,Sultan Al Zaabi,Sultan Al-Shamsi,unmatched
539362,881791,Mohammed Shaker,Mohammed Ali Shakir,unmatched
539362,1478702,Rilwanu Sarki,Mohammed Ali Shakir,unmatched
295545,618240,Sultan Al Shamsi,Sultan Al-Shamsi,matched
1171409,1528894,Lionel Verde,Lionel Verde,matched
813037,1137785,Kayque,Kayque,matched
466150,618611,Fahad Al Dhanhani,Hasan Al-Muharrami,unmatched
351990,608428,Youssoufou Niakaté,Youssoufou Niakaté,matched
222803,308919,Fawaz Awana,Fawaz Awana,matched
295327,643712,Saviour Godwin,Saviour Godwin,matched
295544,670881,Suhail Al Noobi,Suhail Al-Noobi,matched
1165796,1687503,Mahamadou Camara,Mahamadou Camara,matched
574420,1118487,Mackenzie Hunt,Mackenzie Hunt,matched
294525,624405,Otabek Shukurov,Otabek Shukurov,matched
687218,1094242,João Victor,João Victor,matched
1119054,742058,Khamis Al Hammadi,Khamis Al-Mansoori,unmatched
573619,931212,Alhassan Koroma,Alhassan Koroma,matched
466150,794136,Hasan Al Muharrami,Hasan Al-Muharrami,matched
483006,794121,Khalid Al Hashemi,Khalid Hashemi,matched
1069489,1414482,Mubarak Zamah,Mubarak Zamah,matched
353259,618690,Khalfan Mubarak,Khalfan Mubarak,matched
1119054,1289717,Khamis Al Mansoori,Khamis Al-Mansoori,matched
1313437,1742576,Jacob Awoute,Jacob Awoute,matched
562108,915259,Ahmed Fawzi,Ahmed Fawzi,matched
614835,618608,Adel Fadaq,Yahya Nader,unmatched
353259,1437079,Rocky Marciano,Khalfan Mubarak,unmatched
1061187,1439373,Saif Al Menhali,Saif Al-Menhali,matched
1054667,1416571,Bernard Faye,Bernard Faye,matched
584542,1227853,Mohammad Mohebi,Hamad Al-Mansoori,unmatched
476155,1198733,Brian Ramírez,Ahmed Amir Al-Naqbi,unmatched
727747,981858,Neto,Carlos Alberto,unmatched
900689,959371,Abdalla El Refaey,Rejan Alivoda,unmatched
327140,619504,Ahmad Noorollahi,Ahmad Nourollahi,unmatched
357125,641121,Shahriyar Moghanloo,Shahriar Moghanlou,unmatched
204294,532220,Saman Ghoddos,Saman Ghoddos,matched
539434,619228,Sultan Al Mantheri,Sultan Al-Mantheri,matched
584542,959026,Marwan Fahad,Hamad Al-Mansoori,unmatched
717661,1353469,Guilherme Biro,Saile,unmatched
900689,1384975,Rejan Alivoda,Rejan Alivoda,matched
261485,618692,Salem Rashid,Salim Rashid,unmatched
982879,1289722,Waleed Rashid,Waleed Rashid,matched
717661,1104104,Saile Samuel,Saile,matched
269649,618220,Ali Salmin,Ali Salmin,matched
253206,408570,Andreas Maxsø,Andreas Maxsø,matched
614424,1229101,Nemanja Jovic,Nemanja Jovic,matched
665705,1002619,Ahmed Abunamous,Ahmed Shehda Abunamous,matched
668266,1399709,Caio Eduardo,Caio Eduardo,matched
320178,881788,Mohammad Subil,Abdul Sallam Mohameed,unmatched
584542,795096,Hamad Al Mansoori,Hamad Al-Mansoori,matched
999366,1118689,Yaser Al Blooshi,Yaser Al-Blooshi,matched
880960,965322,Abdulaziz Al Hamhami,Abdulaziz Al-Hamhami,matched
665705,1094302,Juninho,Ahmed Shehda Abunamous,unmatched
320178,531807,Abdul Sallam Mohameed,Abdul Sallam Mohameed,matched
253206,1353351,Adyson,Andreas Maxsø,unmatched
727747,1219068,Carlos Alberto,Carlos Alberto,matched
269649,995420,Yousif Ali Al Mheiri,Ali Salmin,unmatched
268933,618610,Khalid Al Darmaki,Khalid Al-Darmaki,matched
476155,794197,Ahmed Al Naqbi,Ahmed Amir Al-Naqbi,matched
630159,822026,Sory Kaba,Mansor Al-Harbi,unmatched
362278,948252,Regi Lushkja,Karim El Berkaoui,unmatched
617594,1236334,Mohamed El Khaloui,Mohamed El Khaloui,matched
834445,1708009,Serafim,Serafim,matched
1195257,1826659,Rostand Djooh,Rostand Djooh,matched
485779,794049,Abdulla Al Karbi,Abdullah Al-Karbi,matched
362278,809170,Karim El Berkaoui,Karim El Berkaoui,matched
978086,1336024,Leonard Amesimeku,Leonard Amesimeku,matched
813120,1192191,Marcelinho,Marcelinho,matched
372590,618899,Rayan Yaslam,Rayan Yaslam,matched
1195257,129915,Jóhann Gudmundsson,Rostand Djooh,unmatched
838813,1209277,Abderahmane Soussi,Abderahmane Soussi,matched
560957,942834,Ibrahim Bayesh,Ibrahim Bayesh,matched
946379,1334568,Zackariah Mohammed,Zackariah Mohammed,matched
630159,995416,Mansor Al Harbi,Mansor Al-Harbi,matched
295541,1041838,Eisa Al Houti,Zayed Al-Ameri,unmatched
1069871,1412721,Zé Welinton,Zé Welinton,matched
295275,882072,Feras Al Khaseebi,Firas Al-Khaseebi,unmatched
980767,1477838,Rangel,Rangel,matched
295541,820426,Zayed Al Ameri,Zayed Al-Ameri,matched
431780,618734,Khalid Bawazir,Khalil Ibrahim,unmatched
980767,1614849,Dramane Koumare,Rangel,unmatched
749643,1129455,Yousef Ayman,Yousef Ayman,matched
941468,1039597,Abdulla Fadaq,Abdullah Fadaq,matched
173750,281020,Nouha Dicko,Nouha Dicko,matched
431911,629823,Aziz G'aniev,Aziz Ganiev,unmatched
140757,417744,Daniel Bessa,Daniel Bessa,matched
832072,1202352,Álvaro de Oliveira,Alvaro de Oliveira,matched
991801,621938,Anatole Abang,Ruan Santos,unmatched
824729,1196726,Gianluca Muniz,Gian,unmatched
378702,618001,Rashed Muhayer,Rashed Muhayer,matched
627232,1069711,Ivonei,Ivonei,matched
1176765,1452695,Ahmed Mohmed,Ahmed Mohmed,matched
1121470,1452694,Saud Khalil,Saud Khalil,matched
991801,1588814,Ruan Santos,Ruan Santos,matched
744941,1245180,Sekou Lega,Sekou Lega,matched
114154,167405,Abdulaziz Hussain,Abdulaziz Haikal,unmatched
421313,794118,Humood Mohammad Mubarak,Mohammed Jumaa,unmatched
1499718,1435801,Abdallah Saleh,Abdallah Saleh,matched
505211,795116,Saeed Jumaa,Saeed Juma,unmatched
907268,1466509,Luca Druille,Luca Druille,matched
226155,1477305,Emerson Tucão,Carlinhos,unmatched
589646,1409432,John Montaño,Mohanad Ali,unmatched
267961,618010,Mohamed Al Rowaihy,Mohamed Al-Rowaihy,matched
705033,1114332,Saymon Cabral,Saymon Cabral,matched
332220,570834,Iago Santos,Iago Santos,matched
589646,926484,Mohanad Ali,Mohanad Ali,matched
614905,959027,Abdullah Al Mukhaini,Abdulla Salem,unmatched
924736,1289370,Abdulla Saeed,Abdulla Saeed,matched
181775,602571,Andrigo,Andrigo,matched
825938,1131725,Habib Yousuf,Habib Yousif,unmatched
893005,1231672,Abdallah Al Blooshi,Abdallah Sultan,unmatched
1069980,1401985,Rashed Mohamed,Rashed Mohamed,matched
570272,1294120,Abdulla Abdullaev,Abdulla Abdullaev,matched
428676,618048,Rashed Musabbah,Rashed Mohammad,unmatched
1057615,1401982,Mayed Al Teneiji,Mayed Al-Teneiji,matched
1065901,1420771,Midana Cassamá,Midana Cassamá,matched
633979,1022694,Khalid Al Blooshi,Khaled Ali Al-Baloushi,unmatched
830937,1431127,Evans Ampofo,Evans Ampofo,matched
937483,1297589,Fahad Badr,Fahad Badr,matched
668232,1302075,Diego Ferreira,Diego Ferreira,matched
131944,524055,Waleed Hussain,Waleed Hussain,matched
919547,1323000,Abdoulaye Conde,Abdoulaye Conde,matched
1380179,1723312,Mame Gning,Mame Gning,matched
658529,1069403,Maxwell Woledzi,Maxwell Woledzi,matched
271198,525617,Daniel Lovitz,Daniel Lovitz,matched
356497,641306,Jeisson Palacios,Jeison Palacios,matched
278992,589897,Cristian Espinoza,Cristian Espinoza,matched
886747,1341159,Matthew Corcoran,Matthew Corcoran,matched
833817,1224691,Ahmed Qasem,Ahmed Qasem,matched
432700,1083998,Edvard Tagseth,Edvard Tagseth,matched
799682,1431651,Warren Madrigal,Warren Madrigal,matched
413690,729772,Alex Muyl,Alex Muyl,matched
867762,1235411,Patrick Yazbek,Patrick Yazbek,matched
314853,520424,Bryan Acosta,Bryan Acosta,matched
405189,1124868,Jack Maher,Jack Maher,matched
637359,1190695,Josh Bauer,Josh Bauer,matched
793957,1190765,Reed Baker-Whiting,Reed Baker-Whiting,matched
833817,1448714,Shak Mohammed,Ahmed Qasem,unmatched
919006,1291388,Woobens Pacius,Woobens Pacius,matched
146155,1348284,Jordan Knight,Hany Mukhtar,unmatched
175615,1285773,Elias Saad,Joe Willis,unmatched
867847,1262208,Micael,Micael,matched
401572,743536,Germán Berterame,Germán Berterame,matched
858719,1253904,Telasco Segovia,Telasco Segovia,matched
439750,1026105,Dayne St. Clair,Dayne St. Clair,matched
28003,30981,Lionel Messi,Lionel Messi,matched
255901,324578,Rodrigo De Paul,Rodrigo De Paul,matched
642759,1029392,Facundo Mura,Facundo Mura,matched
896536,1257342,Gonzalo Luján,Gonzalo Luján,matched
744586,1171135,Ian Fray,Ian Fray,matched
437993,1134104,Maximiliano Falcón,Maximiliano Falcón,matched
44352,40636,Luis Suárez,Luis Suárez,matched
819603,1340790,Noah Allen,Noah Allen,matched
1213080,1662026,Mateo Silvetti,Mateo Silvetti,matched
282429,724436,Sergio Reguilón,Sergio Reguilón,matched
872184,1330616,Tadeo Allende,Tadeo Allende,matched
661126,1216069,Rocco Ríos Novo,Rocco Ríos Novo,matched
661094,1118540,David Ayala,David Ayala,matched
914681,1348286,David Ruiz,David Ruíz,matched
1096186,1626969,Dániel Pintér,Dániel Pintér,matched
439750,208494,Casemiro,Dayne St. Clair,unmatched
1335512,1780795,Alexander Shaw,Alexander Shaw,matched
765504,1245998,Chris Brady,Chris Brady,matched
249102,482204,Anton Salétros,Anton Salétros,matched
490362,830664,Jack Elliott,Jack Elliott,matched
421807,861753,Maren Haile-Selassie,Maren Haile-Selassie,matched
1378320,1719066,Mbekezeli Mbokazi,Mbekezeli Mbokazi,matched
890368,1525182,Djé D'Avilla,Djé D'Avilla,matched
173573,293569,Robin Lod,Robin Lod,matched
635864,1170975,Jonathan Dean,Jonathan Dean,matched
638408,1018587,Andrew Gutman,Andrew Gutman,matched
292818,466478,Jonathan Bamba,Jonathan Bamba,matched
441738,1100258,Joel Waterman,Joel Waterman,matched
741501,1525424,Leonardo Barroso,Leonardo Barroso,matched
345621,1136089,Mauricio Pineda,Mauricio Pineda,matched
635864,1646522,Puso Dithejane,Jonathan Dean,unmatched
698536,1666976,Viktor Radojevic,Viktor Radojević,matched
173573,93447,Robert Lewandowski,Robin Lod,unmatched
562387,924498,Chris Mueller,Chris Mueller,matched
497574,841928,Sam Rogers,Sam Rogers,matched
425306,729988,Matt Turner,Matt Turner,matched
393327,1338765,Will Sands,Will Sands,matched
402004,785536,Mamadou Fofana,Mamadou Fofana,matched
940016,1303876,Brooklyn Raines,Brooklyn Raines,matched
703460,1177306,Dor Turgeman,Dor Turgeman,matched
600481,955195,Alhassan Yusuf,Alhassan Yusuf,matched
1000301,1448104,Ethan Kohler,Ethan Kohler,matched
1022383,1372430,Luca Langoni,Luca Langoni,matched
1016918,1473789,Peyton Miller,Peyton Miller,matched
627205,1033176,Griffin Yow,Griffin Yow,matched
354613,621511,Matt Polster,Matt Polster,matched
945017,1477873,Ilay Feingold,Ilay Feingold,matched
170100,254966,Diego Fagúndez,Diego Fagúndez,matched
349707,825712,Jackson Yueill,Jackson Yueill,matched
893664,1794408,Marcos Zambrano,Marcos Zambrano,matched
893664,1255486,Cody Baker,Marcos Zambrano,unmatched
606872,1032040,Leonardo Campana,Leonardo Campana,matched
253616,431646,Andrew Farrell,Andrew Farrell,matched
635660,1136294,Tanner Beason,Tanner Beason,matched
127987,945167,Wilson Harris,Carles Gil,unmatched
635660,751649,Jack Harrison,Tanner Beason,unmatched
242284,471274,Ethan Horvath,Ethan Horvath,matched
1193844,1715268,Adri Mehmeti,Adri Mehmeti,matched
1135739,1473738,Ronald Donkor,Ronald Donkor,matched
950873,1306870,Jorge Ruvalcaba,Jorge Ruvalcaba,matched
111078,171980,Emil Forsberg,Emil Forsberg,matched
638385,1136264,Dylan Nealis,Dylan Nealis,matched
640852,1082103,Jahkeele Marshall-Rutty,Jahkeele Marshall-Rutty,matched
647235,1025942,Cade Cowell,Cade Cowell,matched
796429,1245693,Justin Che,Justin Che,matched
452392,1138136,Robert Voloder,Robert Voloder,matched
354737,621559,Tim Parker,Tim Parker,matched
258007,614169,Gustav Berggren,Gustav Berggren,matched
1143504,1527097,Mohammed Sofo,Mohammed Sofo,matched
111078,1514669,Rafael Mosquera,Emil Forsberg,unmatched
45660,95082,Eric Maxim Choupo-Moting,Eric-Maxim Choupo-Moting,matched
1097930,1474122,Julián Bazán,Julián Bazán,matched
990146,1792585,Joyeux Bungi,Joyeux Masanka Bungi,matched
1193844,1579896,Nehuén Benedetti,Adri Mehmeti,unmatched
699461,1178309,Cameron Harper,Cameron Harper,matched
638385,1165849,Dennis Gjengaar,Dylan Nealis,unmatched
133831,653737,Kristijan Kahlina,Kristijan Kahlina,matched
1246704,1663548,Morrison Agyemang,Morrison Agyemang,matched
121276,212705,Nathan Byrne,Nathan Byrne,matched
950443,1404547,Idan Toklomati,Idan Toklomati,matched
907649,1285541,Kerwin Vargas,Kerwin Vargas,matched
198516,575804,Harry Toffolo,Harry Toffolo,matched
354335,977775,Djibril Diani,Djibril Diani,matched
1112735,1457717,Andrew Privett,Andrew Privett,matched
315762,780418,Luca de la Torre,Luca de la Torre,matched
378260,923240,David Schnegg,David Schnegg,matched
519514,1091975,Liel Abada,Liel Abada,matched
271183,828769,Brandt Bronico,Brandt Bronico,matched
198516,1807287,Rodolfo Aloko,Harry Toffolo,unmatched
865590,1232133,Archie Goodwin,Archie Goodwin,matched
638732,1136410,Henry Kessler,Henry Kessler,matched
1214953,1618023,Tyger Smalls,Tyger Smalls,matched
353479,629065,Tyler Miller,Tyler Miller,matched
133831,466482,Allan Saint-Maximin,Kristijan Kahlina,unmatched
563033,923247,Pavel Bucha,Pavel Bucha,matched
972454,1337962,Roman Celentano,Roman Celentano,matched
482072,820477,Kévin Denkey,Kévin Denkey,matched
1018754,1383071,Samuel Gidi,Samuel Gidi,matched
989271,1458513,Bryan Ramírez,Bryan Ramírez,matched
999302,1362857,Gerardo Valenzuela,Gerardo Valenzuela,matched
856791,1248686,Ender Echenique,Ender Echenique,matched
307890,525614,Nick Hagglund,Nick Hagglund,matched
1257409,1650499,Kenji Mboma Dem,Kenji Mboma Dem,matched
468022,825623,Miles Robinson,Miles Robinson,matched
245893,458324,Matt Miazga,Matt Miazga,matched
429271,754583,Kyle Smith,Kyle Smith,matched
509916,847753,Tom Barlow,Tom Barlow,matched
364299,861112,Obinna Nwobodo,Obinna Nwobodo,matched
794116,1364494,Ayoub Jabbari,Ayoub Jabbari,matched
374282,841458,Brian Anunga,Tah Anunga,unmatched
429975,649947,Teenage Lingani Hadebe,Teenage Hadebe,matched
375564,825599,Evan Louro,Evan Louro,matched
189772,464916,Alvas Elvis Powell,Alvas Powell,matched
1214906,1580773,Luighi,Malachi Jones,unmatched
739315,976705,Nicolás Fernández,Nicolás Fernández Mercau,matched
277318,498296,Thiago Martins,Thiago Martins,matched
627200,1107250,Tayvon Gray,Tayvon Gray,matched
907131,1345326,Agustín Ojeda,Agustín Ojeda,matched
691326,1101030,Kai Trewin,Kai Trewin,matched
30687,29587,Maxi Moralez,Maxi Moralez,matched
321070,727165,Hannes Wolf,Hannes Wolf,matched
792345,1202678,Raul,Raul Gustavo,matched
385918,785377,Aiden O'Neill,Aiden O'Neill,matched
437874,769648,Kevin O'Toole,Kevin O'Toole,matched
451860,782782,Keaton Parks,Keaton Parks,matched
479870,1720649,Nico Cavallo,Alonso Martínez,unmatched
491536,1041997,Andrés Perea,Andrés Perea,matched
1214906,1600848,Malachi Jones,Malachi Jones,matched
677512,1057583,Talles Magno,Talles Magno,matched
479870,1513255,Jonathan Shore,Alonso Martínez,unmatched
491536,880095,James Sands,Andrés Perea,unmatched
739315,1924437,Arnau Farnós,Nicolás Fernández Mercau,unmatched
437874,1231770,Bénie Traoré,Kevin O'Toole,unmatched
500309,1726789,Seymour Reid,Matt Freese,unmatched
277318,1347947,Mitja Ilenic,Thiago Martins,unmatched
400001,1368656,Jovan Mijatovic,Strahinja Tanasijević,unmatched
126630,198426,Sean Johnson,Sean Johnson,matched
972456,1338938,Lucas Bartlett,Lucas Bartlett,matched
641029,1023942,Keisuke Kurokawa,Keisuke Kurokawa,matched
627227,1106871,Peglow,Peglow,matched
592379,1084535,Matti Peltola,Matti Peltola,matched
237666,678384,Silvan Hefti,Silvan Hefti,matched
455979,924454,Brandon Servania,Brandon Servania,matched
399990,825231,Kye Rowles,Kye Rowles,matched
912098,1280734,Jackson Hopkins,Jackson Hopkins,matched
492252,939140,Tai Baribo,Tai Baribo,matched
547786,1037813,Louis Munteanu,Louis Munteanu,matched
565014,1328863,Nathan Ordaz,Jordan Farr,unmatched
573442,949675,Jared Stroud,Jared Stroud,matched
1492790,1904329,Nikola Markovic,Nikola Marković,matched
994277,729733,Andre Dozzell,Gavin Turner,unmatched
644798,1026114,Sean Nealis,Sean Nealis,matched
1214955,1613510,Hosei Kijima,Hosei Kijima,matched
742297,1171305,Caden Clark,Caden Clark,matched
1214848,1610225,Jacob Murrell,Jacob Murrell,matched
994277,1347570,Gavin Turner,Gavin Turner,matched
633785,1045118,Conner Antley,Conner Antley,matched
1128650,1611171,Kimito Nono,Hakim Karamoko,unmatched
1093277,1220657,Lautaro Giaccone,Taha Habroune,unmatched
649397,1083292,Patrick Schulte,Patrick Schulte,matched
600170,1338763,Sean Zawadzki,Sean Zawadzki,matched
170904,294253,Rudy Camacho,Rudy Camacho,matched
1093277,1482266,Taha Habroune,Taha Habroune,matched
363466,623145,Malte Amundsen,Malte Amundsen,matched
621369,965091,Andrés Herrera,Andrés Herrera,matched
508941,770306,Dylan Chambost,Dylan Chambost,matched
944181,1411553,Hugo Picard,Hugo Picard,matched
221025,361770,André Gomes,André Gomes,matched
249030,630102,Dániel Gazdag,Dániel Gazdag,matched
422929,919036,Wessam Abou Ali,Wessam Abou Ali,matched
666929,1355686,Sékou Bangoura,Sekou Bangoura,matched
674013,1194635,Mohamed Farsi,Mohamed Farsi,matched
262022,420216,Jamal Thiaré,Jamal Thiaré,matched
424993,1026112,Amar Sejdic,Amar Sejdić,matched
865793,1392225,Nariman Akhundzada,Nariman Akhundzada,matched
1046042,1727042,Cesar Ruvalcaba,Cole Mrowka,unmatched
363466,640122,Brais Méndez,Malte Amundsen,unmatched
424993,574200,Eric Bailly,Amar Sejdić,unmatched
484387,961343,Matty Longstaff,Matty Longstaff,matched
670119,1268808,Victor Loturi,Victor Loturi,matched
886152,1432807,Thomas Gillier,Thomas Gillier,matched
494826,1037553,Luca Petrasso,Luca Petrasso,matched
642967,1053724,Brayan Vera,Brayan Vera,matched
207593,659094,Prince Owusu,Prince Owusu,matched
746832,1179047,Efraín Morales,Efraín Morales,matched
702692,1639641,Dawid Bugaj,Dawid Bugaj,matched
661147,1246580,Wiki Carmona,Wikelman Carmona,unmatched
1082915,1424019,Hennadii Synchuk,Gennadiy Synchuk,unmatched
688614,1481891,Noah Streit,Noah Streit,matched
642967,1289123,Brayan Ceballos,Brayan Vera,unmatched
189019,330470,Samuel Piette,Samuel Piette,matched
724439,1171825,Jalen Neal,Jalen Neal,matched
325603,723480,Daniel Ríos,Daniel Ríos,matched
325603,1246736,Dani Pereira,Daniel Ríos,unmatched
745451,1188642,Brandan Craig,Brandan Craig,matched
1039953,1650206,Olger Escobar,Olger Escobar,matched
763768,1172426,Bode Hidalgo,Bode Hidalgo,matched
196077,729983,Fabian Herbers,Fabian Herbers,matched
459842,823030,Sébastian Breza,Sébastian Breza,matched
1341188,1729726,Owen Graham-Roache,Owen Graham-Roache,matched
575368,1025983,Frankie Amaya,Frankie Amaya,matched
1012174,1640272,Iago,Iago Teodoro,matched
491596,1075065,Braian Ojeda,Braian Ojeda,matched
498686,964608,Iván Angulo,Iván Angulo,matched
440988,20521,Martín Ojeda,Martín Ojeda,matched
405187,1023941,Griffin Dorsey,Griffin Dorsey,matched
295414,571685,Adrián Marin,Adrián Marín,matched
371864,1110819,David Brekalo,David Brekalo,matched
151678,202179,Robin Jansson,Robin Jansson,matched
469135,858036,Eduard Atuesta,Eduard Atuesta,matched
1083095,1660393,Tiago Carvalho,Tiago,matched
395928,1199714,Marco Pasalic,Marco Pašalić,matched
1253921,1664779,Luis Otávio,Luis Otávio,matched
1214898,1600850,Tyrese Spicer,Tyrese Spicer,matched
999129,1900962,Nolan Miller,Nolan Miller,matched
498686,184138,Antoine Griezmann,Iván Angulo,unmatched
224669,427216,Wilder Cartagena,Wilder Cartagena,matched
1083095,1624044,Yutaro Tsukada,Tiago,unmatched
469135,1136396,Daryl Dike,Eduard Atuesta,unmatched
972875,1338704,Luka Gavran,Luka Gavran,matched
321946,655524,Dániel Sallói,Dániel Sallói,matched
260807,432605,Jonathan Osorio,Jonathan Osorio,matched
1001938,1364471,Alonso Coello,Alonso Coello,matched
245337,431956,Walker Zimmerman,Walker Zimmerman,matched
417348,729506,Richie Laryea,Richie Laryea,matched
586981,1130753,Zane Monlouis,Zane Monlouis,matched
718086,1106934,Kobe Franklin,Kobe Franklin,matched
354763,643482,Derrick Etienne,Derrick Etienne Jr.,matched
367429,664764,Raheem Edwards,Raheem Edwards,matched
393325,848011,Josh Sargent,Josh Sargent,matched
1199583,1579304,Emilio Aristizábal,Emilio Aristizábal,matched
1381448,1778338,Malik Henry,Malik Henry,matched
340840,574923,Benjamín Kuscevic,Benjamín Kuscevic,matched
484756,830601,Djordje Mihailovic,Djordje Mihailovic,matched
718098,1338703,Deandre Kerr,Deandre Kerr,matched
1010899,1504606,Lazar Stefanovic,Lazar Stefanović,matched
568535,1113737,Theo Corbeanu,Theo Corbeanu,matched
739438,1187623,Matheus Pereira,Matheus Pereira,matched
877417,1276785,Jules-Anthony Vilsaint,Jules-Anthony Vilsaint,matched
704499,1346549,Nicksoen Gomis,Nicksoen Gomis,matched
378478,825691,Henry Wingo,Henry Wingo,matched
972875,1417070,Cassius Mailula,Luka Gavran,unmatched
704499,674499,Niklas Dorsch,Nicksoen Gomis,unmatched
321946,1374975,Nelson Palacio,Dániel Sallói,unmatched
216683,447556,Paulo Díaz,Fafà Picault,unmatched
461843,466214,Júnior Alonso,Juan Berrocal,unmatched
75462,113620,Lucas Hoyos,Lucas Hoyos,matched
1160854,1513339,Elías Báez,Elías Báez,matched
255450,442581,Aleksey Miranchuk,Aleksey Miranchuk,matched
318521,769928,Tristan Muyumba,Tristan Muyumba,matched
448920,784876,Enea Mihaj,Enea Mihaj,matched
950131,1308412,Tomás Jacob,Tomás Jacob,matched
1054467,1732500,Cooper Sanchez,Cooper Sanchez,matched
272999,442277,Miguel Almirón,Miguel Almirón,matched
392964,783585,Emmanuel Latte Lath,Emmanuel Latte Lath,matched
230140,462527,Stian Gregersen,Stian Gregersen,matched
627219,1077994,Will Reilly,Will Reilly,matched
461843,1170743,Ajani Fortune,Juan Berrocal,unmatched
476237,789567,Steven Alzate,Steven Alzate,matched
793359,1170745,Matthew Edwards,Matthew Edwards,matched
216683,580600,Fabrice Picault,Fafà Picault,unmatched
428745,830156,Ronald Hernández,Ronald Hernández,matched
386091,678043,Cayman Togashi,Cayman Togashi,matched
370561,604410,Sérgio Santos,Sergio Santos,matched
610627,1078071,Nathan Harriel,Nathan Harriel,matched
244149,525631,Andre Blake,Andre Blake,matched
637271,1136311,Milan Iloski,Milan Iloski,matched
628834,1329461,Danley Jean Jacques,Danley Jean Jacques,matched
1110360,1441866,Bruno Damiani,Bruno Damiani,matched
699208,1257540,Jovan Lukic,Jovan Lukić,matched
1069801,1469826,Olwethu Makhanya,Olwethu Makhanya,matched
469860,1101144,Indiana Vassilev,Indiana Vassilev,matched
999299,1474341,Francis Westfield,Frankie Westfield,unmatched
403690,1052987,Japhet Sery Larsen,Japhet Sery Larsen,matched
1009732,1630736,Cavan Sullivan,Cavan Sullivan,matched
1309585,1682121,Ezekiel Alladoh,Ezekiel Alladoh,matched
565000,919208,Jesús Bueno,Jesús Bueno,matched
1280147,1686706,Geiner Martínez,Geiner Martínez,matched
972143,1338670,Ben Bender,Ben Bender,matched
860812,1228079,Augustín Anello,Agustín Anello,unmatched
1117720,1748225,Philippe Ossibadjouo,Philippe Ndinga,unmatched
587094,1059451,Jeremy Rafanello,Jeremy Rafanello,matched
111783,169217,Alejandro Bedoya,Alejandro Bedoya,matched
860812,862284,Kai Wagner,Agustín Anello,unmatched
1280147,1517896,Neil Pierre,Geiner Martínez,unmatched
795232,1171007,Quinn Sullivan,Quinn Sullivan,matched
562555,933760,Brian White,Brian White,matched
562383,925326,Tristan Blackmon,Tristan Blackmon,matched
309196,648356,Yohei Takaoka,Yohei Takaoka,matched
577405,1036108,Mathías Laborda,Mathías Laborda,matched
958473,1388146,Édier Ocampo,Édier Ocampo,matched
