player_id,minutes_played,npxg_per_90,shots_per_90,sot_per_90,headed_shots_per_90,top_speed,distance_covered_per_90,running_distance_per_90,sprint_distance_per_90,sprints_per_90,xa_per_90,succ_pass_per_90,succ_pass_rate,acc_long_balls_per_90,succ_long_balls_rate,chances_created_per_90,big_chances_created_per_90,succ_crosses_per_90,succ_crosses_rate,succ_dribbles_per_90,succ_dribbles_rate,duels_won_per_90,duels_won_rate,aerials_won_per_90,aerials_won_rate,touches_per_90,touches_opp_box_per_90,dispossessed_per_90,fouls_won_per_90,defcon_per_90,tackles_per_90,interceptions_per_90,blocks_per_90,fouls_committed_per_90,recoveries_per_90,poss_won_final_3rd_per_90,succ_dribbles_def_per_90,clearances_per_90
1185195,2499,0.04535294094291769,0.6482593037214885,0.1440576230492197,0.07202881152460985,,,,,,0.13051443168667615,20.56422569027611,60.87420042643923,2.4849939975990396,32.70142180094787,0.936374549819928,0.25210084033613445,0.9723889555822329,26.73267326732673,0.468187274909964,40.625,2.9891956782713085,50.920245398773005,0.9723889555822329,51.92307692307692,60.82833133253302,1.440576230492197,0.2160864345738295,0.07202881152460985,5.870348139255703,1.5126050420168067,0.6482593037214885,0.3241296518607443,0.432172869147659,3.6734693877551017,0.2881152460984394,0.7202881152460985,3.385354141656663
459258,2457,0.04261538440927917,0.43956043956043955,0.18315018315018314,0.25641025641025644,,,,,,0.064660967924656,37.72893772893773,80.91123330714846,3.8461538461538463,47.945205479452056,0.5494505494505495,0.10989010989010989,0.21978021978021978,50,0.21978021978021978,60,5.7142857142857135,57.99256505576208,1.8315018315018314,53.191489361702125,63.333333333333336,0.5860805860805861,0.14652014652014653,0.8791208791208791,10.256410256410257,2.8205128205128207,1.794871794871795,0.43956043956043955,1.1355311355311355,3.2234432234432235,0.07326007326007326,1.2454212454212454,5.201465201465202
1697790,2496,0.07941706894108883,1.2259615384615385,0.28846153846153844,0.1802884615384615,,,,,,0.124798917139952,18.89423076923077,67.61290322580645,1.1177884615384615,43.05555555555556,0.6850961538461539,0.28846153846153844,0.5408653846153847,28.846153846153847,1.0096153846153846,45.16129032258065,3.2451923076923075,39.301310043668124,0.5769230769230769,32,43.99038461538461,2.776442307692308,1.1538461538461537,0.1802884615384615,3.28125,1.4783653846153846,0.6129807692307693,0.1802884615384615,0.6490384615384616,4.6875,0.5408653846153847,0.7572115384615384,1.0096153846153846
1512829,1440,0.025443749502301216,0.25,0.125,,,,,,,0.07306370884180069,21.5625,68.8622754491018,1.8125000000000002,30.208333333333332,0.75,0.0625,0.6875,16.666666666666668,1.5625,49.01960784313726,6.187500000000001,50.51020408163265,2.1875,57.377049180327866,67.1875,0.8124999999999999,0.875,0.8124999999999999,6.812499999999999,1.6249999999999998,2.125,0.1875,0.875,5.9375,0.1875,1.125,1.3125
1053284,2482,0.24155319073236725,1.9943593875906525,0.8702659145850121,0.1813053988718775,,,,,,0.28559200663800977,30.024174053182918,82.96593186372745,1.7405318291700242,72.72727272727273,2.6833199033037873,0.47139403706688154,1.4867042707493956,25.308641975308642,0.8340048348106366,54.76190476190476,2.9371474617244155,46.285714285714285,0.6889605157131345,52.77777777777778,53.88396454472199,3.698630136986301,1.0153102336825142,0.9427880741337631,1.4141821112006447,0.47139403706688154,0.25382755842062854,0.1813053988718775,0.6526994359387591,3.009669621273167,0.43513295729250606,0.5439161966156325,0.5076551168412571
1291593,2462,0.2587554795678121,1.8643379366368806,0.7676685621445979,0.21933387489845654,,,,,,0.07069292177909957,11.990251827782291,70.2355460385439,0.1827782290820471,19.23076923076923,0.6945572705117791,0.036555645816409424,0.1462225832656377,14.285714285714286,0.950446791226645,44.827586206896555,4.203899268887084,40.49295774647887,1.1332250203086922,34.831460674157306,33.850528025995125,3.2534524776604385,1.0966693744922826,0.950446791226645,2.705117790414297,1.2428919577579203,0.3290008123476848,0.07311129163281885,1.3525588952071486,2.7416734362307067,0.511779041429732,0.6214459788789601,1.0601137286758733
1385123,2438,0.16160500743919168,2.06726825266612,0.922887612797375,0.22149302707136997,,,,,,0.14736844488007794,25.582444626743232,75,0.6644790812141099,42.857142857142854,1.3289581624282198,0.184577522559475,0.7752255947497949,24.705882352941178,1.070549630844955,36.70886075949367,4.4667760459392944,37.11656441717791,0.627563576702215,24.63768115942029,62.904019688269074,3.137817883511075,2.14109926168991,1.1443806398687448,2.9163248564397044,1.62428219852338,0.406070549630845,0.11074651353568499,1.1443806398687448,4.4667760459392944,0.59064807219032,0.701394585726005,0.7752255947497949
128106,2422,0.03120644151869143,0.37159372419488024,0.07431874483897605,0.07431874483897605,,,,,,0.008697376965639712,46.44921552436003,87.96622097114708,5.350949628406275,56.03112840466926,0.07431874483897605,,,,0.037159372419488024,50,3.5672997522708503,64.42953020134229,2.0437654830718417,63.95348837209303,65.92072667217175,0.4087530966143683,0.037159372419488024,0.8175061932287366,8.881090008257639,0.7060280759702725,1.0404624277456647,0.7431874483897605,0.6317093311312965,4.199009083402148,0.037159372419488024,0.18579686209744012,6.391412056151941
849991,2433,0.05121454982369514,0.7028360049321825,0.07398273736128237,0.036991368680641186,,,,,,0.10891293700320506,33.958076448828606,77.92869269949067,3.9210850801479653,50.23696682464455,1.220715166461159,0.14796547472256474,0.5548705302096177,22.058823529411764,0.7028360049321825,67.85714285714286,4.771886559802713,54.20168067226891,0.9987669543773119,54,68.69297163995068,0.5548705302096177,1.0357583230579532,1.220715166461159,6.399506781750925,1.9235511713933415,1.627620221948212,0.4438964241676942,0.813810110974106,7.324290998766955,0.3699136868064118,0.9987669543773119,2.404438964241677
1220043,2419,0.17905126085159156,1.2649855312112444,0.4464654816039686,0.07441091360066143,,,,,,0.1229339219558924,28.201736254650683,78.54922279792746,1.8230673832162052,62.82051282051282,0.6324927656056222,0.29764365440264573,0.29764365440264573,17.02127659574468,2.1579164944191813,47.93388429752066,6.920214964861513,48.18652849740933,0.3720545680033071,41.666666666666664,59.640347250930134,2.6787928896238116,1.5254237288135593,2.0463001240181895,3.8321620504340634,2.381149235221166,0.7069036792062836,0.11161637040099215,1.9346837536171972,6.585365853658536,0.8557255064076065,1.2277800744109137,0.6324927656056222
