player_name,club,minutes_played,npxg_per90,xa_per90,shots_on_target_per90,progressive_passes_per90,successful_dribbles_per90,pass_completion_percentage,tackles_interceptions_per90,aerial_duels_won_percentage,ball_recoveries_per90,fouls_committed_per90,date_of_birth,country_of_citizenship,transfermarkt_position,preferred_foot,height_in_cm,player_photo_url,market_value_in_eur,stats_vector
Robert Andrich,Bayer 04 Leverkusen,1611,0.0720670391061452,0.0536312849162011,0.2793296089385475,10.279329608938548,0.111731843575419,89.69,2.9608938547486034,61.76,4.078212290502794,1.6201117318435756,22/09/1994 00:00,Germany,Midfield,right,187.0,https://img.a.transfermarkt.technology/portrait/header/159088-1758703807.jpg?lm=1,7000000,"[0.07581897923872574, 0.10138321572045511, 0.10368171942892616, 0.3203326221717263, 0.01778659565951374, 0.8846153846153846, 0.4254914132009104, 0.6862222222222222, 0.46208902228173027, 0.3254624456859094]"
Andrej Ilic,1. FC Union Berlin,943,0.3922587486744432,0.0171792152704135,1.1452810180275717,4.103923647932131,0.0954400848356309,58.51,0.6680805938494168,48.62,1.5270413573700954,1.3361611876988335,03/04/2000 00:00,Serbia,Attack,right,189.0,https://img.a.transfermarkt.technology/portrait/header/583699-1726350811.jpg?lm=1,6000000,"[0.41268044713412044, 0.030265055617565418, 0.4251060445387064, 0.11726452772267776, 0.015193110078195451, 0.22929802437999158, 0.096005655708731, 0.5402222222222222, 0.1034438056222224, 0.26841993637327677]"
Christopher Trimmel,1. FC Union Berlin,1744,0.0118692660550458,0.1677178899082569,0.1548165137614679,5.470183486238533,0.1032110091743119,66.21,2.889908256880734,64.86,3.251146788990826,0.7224770642201835,24/02/1987 00:00,Austria,Defender,right,189.0,https://img.a.transfermarkt.technology/portrait/header/75921-1692707564.jpg?lm=1,600000,"[0.012487201469190001, 0.3239667210813851, 0.05746487958715598, 0.16219174119479915, 0.01643016376575495, 0.39113072719630093, 0.41529051987767585, 0.7206666666666667, 0.34581963314396386, 0.14513761467889907]"
Benjamin Sesko,RB Leipzig,2407,0.3114665558786871,0.0646863315330286,1.1591192355629414,4.786040714582468,1.4582467802243455,68.22,0.4486913169921063,57.38,2.3182384711258828,0.9721645201495638,31/05/2003 00:00,Slovenia,Attack,right,195.0,https://img.a.transfermarkt.technology/portrait/header/627442-1779803478.jpg?lm=1,50000000,"[0.3276820669563198, 0.12295166390131997, 0.4302425218113835, 0.1396948284657376, 0.23213835037216218, 0.43337536780159724, 0.06447860407145824, 0.6375555555555557, 0.21467079421717356, 0.19529705027004568]"
Victor Boniface,Bayer 04 Leverkusen,1014,0.6284023668639053,0.0931952662721893,1.5976331360946745,5.502958579881656,1.331360946745562,71.49,0.4437869822485207,58.18,2.485207100591716,1.242603550295858,23/12/2000 00:00,Nigeria,Attack,right,190.0,https://img.a.transfermarkt.technology/portrait/header/656681-1758702484.jpg?lm=1,12000000,"[0.6611181283116965, 0.1785727302726985, 0.5930103550295859, 0.16326949638264002, 0.21193939058784494, 0.5021017234131988, 0.06377383300460222, 0.6464444444444445, 0.23814334931428827, 0.24962524654832344]"
Hauke Wahl,FC St. Pauli,2970,0.0275757575757575,0.0484848484848484,0.1212121212121212,5.181818181818182,0.2424242424242424,87.11,2.0303030303030303,50.0,3.909090909090909,0.3939393939393939,15/04/1994 00:00,Germany,Defender,right,189.0,https://img.a.transfermarkt.technology/portrait/header/154147-1755032459.jpg?lm=1,1500000,"[0.02901140128775196, 0.09134249392767808, 0.0449915824915825, 0.1527093212140539, 0.038591522703672235, 0.830390920554855, 0.2917620650953984, 0.5555555555555556, 0.4383138319601079, 0.07913804713804713]"
Cédric Zesiger,FC Augsburg,1748,0.0648741418764302,0.0638443935926773,0.154462242562929,4.4279176201373005,0.205949656750572,79.9,2.574370709382152,50.0,3.7585812356979407,1.4931350114416475,24/06/1998 00:00,Switzerland,Defender,left,194.0,https://img.a.transfermarkt.technology/portrait/header/382478-1755200960.jpg?lm=1,5000000,"[0.06825160679648055, 0.12130903900181662, 0.05733338100686498, 0.12791853799570593, 0.03278513227400072, 0.67885666246322, 0.3699466056445463, 0.5555555555555556, 0.41715508727454936, 0.2999542334096109]"
Felix Agu,SV Werder Bremen,1762,0.0704880817253121,0.1287173666288308,0.2043132803632236,5.7207718501702605,0.4597048808172531,81.09,2.6049943246311007,41.18,3.422247446083995,0.5618615209988649,27/09/1999 00:00,Nigeria,Defender,right,180.0,https://img.a.transfermarkt.technology/portrait/header/393512-1722887707.jpg?lm=1,8000000,"[0.0741578184867224, 0.24787651589866716, 0.07583711691259933, 0.17043192845957736, 0.07318043429832284, 0.703867171080286, 0.3743473325766174, 0.45755555555555555, 0.3698730712875271, 0.11287173666288307]"
Leonidas Stergiou,VfB Stuttgart,855,0.111578947368421,0.0726315789473684,0.1052631578947368,8.736842105263158,0.4210526315789473,83.3,4.0,42.86,3.684210526315789,0.631578947368421,03/03/2002 00:00,Switzerland,Defender,right,181.0,https://img.a.transfermarkt.technology/portrait/header/507345-1723707260.jpg?lm=1,3500000,"[0.11738794876177744, 0.1384528791453599, 0.03907163742690058, 0.26961045102044157, 0.06702738153795704, 0.7503152585119797, 0.5748148148148148, 0.4762222222222222, 0.4067000061064951, 0.12687719298245612]"
Konrad Laimer,FC Bayern München,1704,0.1114436619718309,0.1663732394366197,0.3169014084507042,19.59507042253521,0.897887323943662,88.81,3.01056338028169,53.57,4.278169014084507,1.8485915492957743,27/05/1997 00:00,Austria,Defender,right,180.0,https://img.a.transfermarkt.technology/portrait/header/223967-1700659266.jpg?lm=1,32000000,"[0.11724562016325878, 0.3213433016581927, 0.11762764084507044, 0.6266654766177852, 0.1429347110701593, 0.8661202185792349, 0.4326291079812206, 0.5952222222222222, 0.49019906442752587, 0.3713615023474177]"
Patrick Wimmer,VfL Wolfsburg,1789,0.1866405813303521,0.1705422023476802,0.5030743432084964,8.40134153158189,1.8613750698714369,67.8,3.9742873113471218,44.32,4.628283957518167,1.811067635550587,30/05/2001 00:00,Austria,Attack,right,182.0,https://img.a.transfermarkt.technology/portrait/header/533295-1752736631.jpg?lm=1,15000000,"[0.19635742686954671, 0.32947696799464093, 0.18673141419787595, 0.25857806503412584, 0.2963123553595964, 0.42454812946616216, 0.571119806223216, 0.49244444444444446, 0.5394184436987167, 0.3638233650083846]"
Maximilian Beier,Borussia Dortmund,1590,0.4364150943396226,0.1432075471698113,0.7358490566037735,7.018867924528301,1.2452830188679245,72.58,1.811320754716981,54.55,2.773584905660377,0.962264150943396,17/10/2002 00:00,Germany,Attack,right,185.0,https://img.a.transfermarkt.technology/portrait/header/578392-1733829348.jpg?lm=1,30000000,"[0.4591356518542039, 0.27614692659542484, 0.27313286163522016, 0.21311768837498188, 0.19823664256744844, 0.525010508617066, 0.26029350104821797, 0.6061111111111112, 0.2786836827883933, 0.19330817610062886]"
Karol Mets,FC St. Pauli,900,0.013,0.037,0.0,6.1,0.0,83.63,2.5,70.59,3.5,0.7,16/05/1993 00:00,Estonia,Defender,left,191.0,https://img.a.transfermarkt.technology/portrait/header/139304-1755032511.jpg?lm=1,1000000,"[0.013676803464225961, 0.06893550027163294, 0.0, 0.18290222405368486, 0.0, 0.7572509457755359, 0.3592592592592592, 0.7843333333333334, 0.380803574290238, 0.1406222222222222]"
Emre Can,Borussia Dortmund,2111,0.0179062055897678,0.0575556608242539,0.127901468498342,9.54997631454287,0.63950734249171,90.14,2.984367598294647,63.89,4.817621980104216,1.065845570819517,12/01/1994 00:00,Germany,Defender,right,186.0,https://img.a.transfermarkt.technology/portrait/header/119296-1709561046.jpg?lm=1,6000000,"[0.01883843497240604, 0.10903969165844275, 0.04747453813358598, 0.2963490355689552, 0.10180319377360245, 0.8940731399747792, 0.42886467708826775, 0.7098888888888889, 0.5660357021702503, 0.21411653244907627]"
Lukas Klostermann,RB Leipzig,1837,0.0166575939031028,0.0323353293413173,0.0979858464888405,6.565051714752314,0.195971692977681,89.58,2.498639085465433,41.18,3.6254763200870985,0.6369080021774632,03/06/1996 00:00,Germany,Defender,right,189.0,https://img.a.transfermarkt.technology/portrait/header/215599-1724337278.jpg?lm=1,3500000,"[0.01752481830766351, 0.059834705777518815, 0.03637044093630921, 0.1981946867891427, 0.031196739910154203, 0.8823034888608658, 0.3590636908002177, 0.45755555555555555, 0.3984431144005573, 0.1279477408818726]"
Julian Ryerson,Borussia Dortmund,2270,0.0293392070484581,0.1907048458149779,0.198237885462555,10.744493392070485,1.4273127753303965,89.48,2.696035242290749,32.35,4.757709251101322,1.2290748898678414,17/11/1997 00:00,Norway,Defender,right,183.0,https://img.a.transfermarkt.technology/portrait/header/370789-1709561216.jpg?lm=1,20000000,"[0.030866659122922656, 0.36881438066115235, 0.07358204845814977, 0.335628770092003, 0.22721396516941827, 0.880201765447667, 0.3874302496328928, 0.35944444444444446, 0.557613132990411, 0.2469074889867841]"
Amos Pieper,SV Werder Bremen,1517,0.0255108767303889,0.0344100197758734,0.05932762030323,3.5003295978905737,0.1186552406064601,85.14,3.3223467369808835,50.0,3.3223467369808835,0.6526038233355307,17/01/1998 00:00,Germany,Defender,right,192.0,https://img.a.transfermarkt.technology/portrait/header/334221-1756028162.jpg?lm=1,4000000,"[0.026839019018586492, 0.06388243661756304, 0.022021259063941975, 0.09741632756601193, 0.018888731448567325, 0.7889869693148381, 0.47743353109206765, 0.5555555555555556, 0.35582896667838276, 0.13110085695451548]"
Nordi Mukiele,Bayer 04 Leverkusen,904,0.1413716814159292,0.0935840707964601,0.2986725663716814,9.856194690265486,0.8960176991150443,81.37,3.584070796460177,50.0,4.579646017699115,0.5973451327433629,01/11/1997 00:00,France,Defender,right,187.0,https://img.a.transfermarkt.technology/portrait/header/348026-1727378130.jpg?lm=1,15000000,"[0.14873174631790997, 0.17933128973652343, 0.11086144911504425, 0.30641852451201734, 0.14263708543544787, 0.7097519966372425, 0.5150442477876106, 0.5555555555555556, 0.5325808914838772, 0.12]"
Kiliann Sildillia,SC Freiburg,815,0.0519018404907975,0.0817177914110429,0.2208588957055214,5.300613496932516,0.6625766871165645,77.78,3.0920245398773005,50.0,3.644171779141105,1.1042944785276074,16/05/2002 00:00,France,Defender,right,186.0,https://img.a.transfermarkt.technology/portrait/header/548348-1691998588.jpg?lm=1,15000000,"[0.0546039439864802, 0.15618012259133388, 0.08197852760736195, 0.15661571027123755, 0.1054756034631042, 0.6343001261034049, 0.4443353783231083, 0.5555555555555556, 0.4010713338098855, 0.221840490797546]"
Florian Grillitsch,TSG Hoffenheim,604,0.023841059602649,0.1117549668874172,0.1490066225165562,13.708609271523178,0.7450331125827815,86.86,3.4271523178807946,34.78,4.619205298013245,0.5960264900662251,07/08/1995 00:00,Austria,Midfield,right,187.0,https://img.a.transfermarkt.technology/portrait/header/195736-1691269821.jpg?lm=1,2000000,"[0.025082268197255963, 0.21478279386144755, 0.05530836092715229, 0.43309885823962146, 0.11860184440180728, 0.825136612021858, 0.49249448123620304, 0.3864444444444445, 0.5381421600272333, 0.11973509933774831]"
Patrick Erras,Holstein Kiel,833,0.0983193277310924,0.0183673469387755,0.1080432172869147,1.9447779111644656,0.0,91.96,1.8367346938775508,60.0,2.593037214885954,1.1884753901560623,21/01/1995 00:00,Germany,Defender,right,196.0,https://img.a.transfermarkt.technology/portrait/header/193859-1756808503.jpg?lm=1,300000,"[0.10343800939330557, 0.032583106116068364, 0.04010354141656661, 0.04626456218652682, 0.0, 0.9323245060949978, 0.2639455782312925, 0.6666666666666667, 0.2533021746996138, 0.23875150060024006]"
Noah Weißhaupt,FC St. Pauli,1246,0.1502407704654895,0.1372391653290529,0.2889245585874799,8.089887640449438,1.0112359550561798,71.95,0.5778491171749599,44.12,3.9004815409309774,0.7945425361155698,20/09/2001 00:00,Germany,Attack,right,182.0,https://img.a.transfermarkt.technology/portrait/header/392163-1658413281.jpg?lm=1,5000000,"[0.15806257615156805, 0.2645025854254774, 0.10724317817014446, 0.24833641475552606, 0.16097868318807101, 0.5117696511139134, 0.0830390583199572, 0.4902222222222222, 0.43710352156149085, 0.15961476725521667]"
Martin Terrier,Bayer 04 Leverkusen,583,0.3782161234991424,0.2593481989708405,0.9262435677530017,10.65180102915952,0.3087478559176672,84.21,0.7718696397941681,45.83,1.234991423670669,0.3087478559176672,04/03/1997 00:00,France,Attack,right,184.0,https://img.a.transfermarkt.technology/portrait/header/442891-1727378397.jpg?lm=1,12000000,"[0.3979067375460912, 0.5027378869853529, 0.34380360205831906, 0.33258073379687314, 0.04914958080184671, 0.7694409415720889, 0.11092052601486563, 0.5092222222222222, 0.06238724199227859, 0.06202401372212691]"
Budu Zivzivadze,1. FC Heidenheim,967,0.1572905894519131,0.1312306101344364,0.9307135470527406,4.746639089968976,0.8376421923474665,69.5,1.861427094105481,26.74,3.0713547052740435,0.8376421923474665,10/03/1994 00:00,Georgia,Attack,both,189.0,https://img.a.transfermarkt.technology/portrait/header/187097-1755088727.jpg?lm=1,1200000,"[0.16547942143892835, 0.252779865852347, 0.345462771458118, 0.13839917067757265, 0.13334428669456555, 0.46027742749054235, 0.2674939675973802, 0.2971111111111111, 0.3205443487712739, 0.16827300930713548]"
Manolis Saliakas,FC St. Pauli,2328,0.0564432989690721,0.1140463917525773,0.2319587628865979,7.538659793814433,0.1159793814432989,75.6,2.551546391752577,56.0,3.247422680412371,0.6572164948453608,12/09/1996 00:00,Greece,Defender,right,177.0,https://img.a.transfermarkt.technology/portrait/header/242661-1755032759.jpg?lm=1,1500000,"[0.059381838990195925, 0.2192533745995986, 0.0860985824742268, 0.23021019129261056, 0.018462761345023598, 0.5884825556956703, 0.36666666666666664, 0.6222222222222222, 0.3452960956143388, 0.1320274914089347]"
Philipp Treu,FC St. Pauli,2885,0.0386828422876949,0.0870363951473136,0.1247833622183708,7.923743500866551,0.4055459272097053,82.99,2.495667244367417,36.84,4.5857885615251295,0.6239168110918544,03/12/2000 00:00,Germany,Defender,right,173.0,https://img.a.transfermarkt.technology/portrait/header/335993-1753984451.jpg?lm=1,8000000,"[0.040696740877419396, 0.1665567436094394, 0.046317157712305004, 0.2428730372801001, 0.0645588687863425, 0.7437999159310633, 0.358636626227614, 0.4093333333333334, 0.533444414163879, 0.1253379549393414]"
Konstantinos Koulierakis,VfL Wolfsburg,2476,0.0348949919224555,0.0290791599353796,0.1090468497576736,4.725363489499192,0.2544426494345719,83.77,2.6534733441033924,59.41,3.3804523424878834,0.8723747980613893,28/11/2003 00:00,Greece,Defender,left,188.0,https://img.a.transfermarkt.technology/portrait/header/669380-1752736071.jpg?lm=1,25000000,"[0.03671168818532126, 0.05348190388221219, 0.0404760702746365, 0.13769955745814402, 0.04050473329005179, 0.7601933585540142, 0.3813139472267097, 0.6601111111111111, 0.36399748929893505, 0.1752504038772213]"
Lucas Höler,SC Freiburg,1881,0.3339712918660287,0.0837320574162679,0.9090909090909092,7.942583732057416,0.861244019138756,67.01,2.105263157894737,56.55,3.253588516746412,1.4354066985645937,10/07/1994 00:00,Germany,Attack,right,184.0,https://img.a.transfermarkt.technology/portrait/header/248999-1753984328.jpg?lm=1,4000000,"[0.35135844011887085, 0.1601099650842677, 0.3374368686868688, 0.24349256737594585, 0.13710146223673034, 0.4079445145018916, 0.3025341130604289, 0.6283333333333333, 0.34616289276979, 0.2883572567783095]"
Ko Itakura,Borussia M'gladbach,2790,0.0519354838709677,0.0474193548387096,0.2258064516129032,2.4516129032258065,0.3870967741935484,89.45,2.193548387096774,64.36,3.064516129032258,0.9032258064516128,27/01/1997 00:00,Japan,Defender,right,188.0,https://img.a.transfermarkt.technology/portrait/header/355816-1662966245.jpg?lm=1,10000000,"[0.054639338901746354, 0.08926371078995664, 0.08381496415770609, 0.0629309994520085, 0.061621947542960506, 0.8795712484237075, 0.315221027479092, 0.7151111111111111, 0.3195829774158602, 0.18144802867383508]"
Ermedin Demirovic,VfB Stuttgart,1861,0.6112842557764643,0.0831810854379365,1.4508328855454058,4.981192907039226,0.2418054809242343,71.47,0.7254164427727029,41.46,1.5959161740999463,1.160666308436325,25/03/1998 00:00,Bosnia-Herzegovina,Attack,right,185.0,https://img.a.transfermarkt.technology/portrait/header/335457-1723707508.jpg?lm=1,22000000,"[0.6431088174638719, 0.159035016151383, 0.5385209564750135, 0.14611208817303134, 0.038493022041209884, 0.501681378730559, 0.10424502955400322, 0.46066666666666667, 0.11312627073957503, 0.2331649650725417]"
Elias Saad,FC St. Pauli,912,0.2773026315789474,0.106578947368421,0.7894736842105263,8.980263157894738,1.5789473684210529,79.91,2.269736842105264,25.81,4.243421052631579,1.6776315789473686,27/12/1999 00:00,Tunisia,Attack,right,185.0,https://img.a.transfermarkt.technology/portrait/header/526466-1755201952.jpg?lm=1,0,"[0.29173950709368646, 0.20468435532490772, 0.29303728070175444, 0.2776149530108858, 0.25135268076733897, 0.6790668348045397, 0.326169590643275, 0.2867777777777778, 0.48531417412013317, 0.3370175438596491]"
Jean-Mattéo Bahoya,Eintracht Frankfurt,927,0.1805825242718446,0.2223300970873786,0.2912621359223301,8.54368932038835,1.6504854368932038,78.27,3.203883495145631,66.67,4.951456310679611,0.8737864077669902,07/05/2005 00:00,France,Attack,right,180.0,https://img.a.transfermarkt.technology/portrait/header/939964-1724772389.jpg?lm=1,25000000,"[0.189983976426141, 0.4305153953124458, 0.10811084142394824, 0.2632589385515087, 0.26274082811602095, 0.644598570828079, 0.4604099244875943, 0.7407777777777779, 0.5848502166593883, 0.17553398058252423]"
Kevin Kampl,RB Leipzig,1596,0.0462406015037593,0.1511278195488722,0.112781954887218,13.703007518796992,0.7330827067669172,91.07,2.87593984962406,18.75,5.639097744360902,1.1278195488721805,09/10/1990 00:00,Slovenia,Midfield,right,178.0,https://img.a.transfermarkt.technology/portrait/header/53418-1742828221.jpg?lm=1,3500000,"[0.04864797067957749, 0.29159941542763684, 0.04186246867167919, 0.4329146537907377, 0.11669945892769307, 0.9136191677175283, 0.41328320802005003, 0.20833333333333334, 0.681519282523919, 0.22656641604010025]"
Ellyes Skhiri,Eintracht Frankfurt,2240,0.0554464285714285,0.07875,0.0803571428571428,8.276785714285714,0.4419642857142857,88.94,2.852678571428571,51.28,4.21875,0.8839285714285714,10/05/1995 00:00,Tunisia,Midfield,right,185.0,https://img.a.transfermarkt.technology/portrait/header/290587-1696509403.jpg?lm=1,6000000,"[0.05833306972035929, 0.15038994752655754, 0.02982700892857141, 0.25448225131263313, 0.07035630841121496, 0.8688524590163933, 0.40994047619047613, 0.5697777777777778, 0.48184590200188454, 0.17757142857142855]"
Leopold Querfeld,1. FC Union Berlin,1750,0.0586285714285714,0.0642857142857143,0.2057142857142857,3.651428571428572,0.1542857142857143,81.41,2.262857142857143,54.92,3.3942857142857146,1.0285714285714287,20/12/2003 00:00,Austria,Defender,right,190.0,https://img.a.transfermarkt.technology/portrait/header/597432-1726351317.jpg?lm=1,18000000,"[0.06168088067822343, 0.12217005775902594, 0.07635714285714287, 0.10238496943722068, 0.024560747663551406, 0.710592686002522, 0.32518095238095235, 0.6102222222222222, 0.3659421934193573, 0.20662857142857144]"
Enzo Millot,VfB Stuttgart,1850,0.3322702702702702,0.1722162162162162,0.9243243243243242,14.594594594594591,1.508108108108108,87.32,2.091891891891892,29.63,4.816216216216215,1.2162162162162162,17/07/2002 00:00,France,Midfield,left,175.0,https://img.a.transfermarkt.technology/portrait/header/569366-1723707547.jpg?lm=1,28000000,"[0.34956886026859446, 0.3327429769613159, 0.34309121621621624, 0.46223303215498546, 0.24007577671129074, 0.8348045397225723, 0.3006126126126126, 0.32922222222222225, 0.5658380789974412, 0.2443243243243243]"
Hugo Larsson,Eintracht Frankfurt,2403,0.1157303370786516,0.0704119850187265,0.3745318352059925,8.50187265917603,0.449438202247191,87.44,2.8838951310861423,48.15,4.531835205992509,0.7865168539325843,27/06/2004 00:00,Sweden,Midfield,right,187.0,https://img.a.transfermarkt.technology/portrait/header/931838-1696509259.jpg?lm=1,40000000,"[0.12175546731333389, 0.13412244090373326, 0.1390189346650021, 0.26188386624659055, 0.07154608141692044, 0.837326607818411, 0.41442641143015674, 0.535, 0.5258596174600598, 0.15800249687890136]"
Maximilian Eggestein,SC Freiburg,2855,0.0617863397548161,0.080385288966725,0.3782837127845884,8.952714535901926,0.3467600700525394,84.04,3.026269702276708,51.28,4.854640980735552,0.6935201401050788,08/12/1996 00:00,Germany,Midfield,right,181.0,https://img.a.transfermarkt.technology/portrait/header/190284-1723189965.jpg?lm=1,10000000,"[0.06500304812311625, 0.15358040402683687, 0.14041155866900176, 0.2767090617693866, 0.05520074635415814, 0.7658680117696512, 0.43488616462346763, 0.5697777777777778, 0.5712398565957795, 0.1393204903677758]"
Nicolas Seiwald,RB Leipzig,2081,0.009514656415185,0.1154733301297453,0.0,9.557904853435849,0.1729937530033637,84.95,3.632868813070639,41.38,5.406054781355118,1.1677078327727053,04/05/2001 00:00,Austria,Midfield,right,180.0,https://img.a.transfermarkt.technology/portrait/header/404950-1716315232.jpg?lm=1,16000000,"[0.010010006601547846, 0.22203733811526463, 0.0, 0.2966097525639072, 0.02753888092981896, 0.7849936948297604, 0.5220567035079289, 0.45977777777777784, 0.6487579560001993, 0.23457952907256122]"
Valentin Gendrey,TSG Hoffenheim,1416,0.0699152542372881,0.1697033898305084,0.3177966101694915,8.26271186440678,0.1906779661016949,76.01,2.860169491525424,50.98,3.305084745762712,0.7627118644067797,21/06/2000 00:00,France,Defender,right,179.0,https://img.a.transfermarkt.technology/portrait/header/569387-1663745931.jpg?lm=1,7000000,"[0.07355516856575237, 0.3278404408105274, 0.11795992231638419, 0.2540194558471167, 0.03035403136385237, 0.5970996216897857, 0.4110169491525424, 0.5664444444444444, 0.3534022650802999, 0.15322033898305085]"
Thomas Müller,FC Bayern München,1255,0.2725099601593625,0.2933067729083665,0.7888446215139442,14.557768924302788,0.5737051792828686,78.01,0.7171314741035857,39.58,1.7211155378486056,1.00398406374502,13/09/1989 00:00,Germany,Attack,right,185.0,https://img.a.transfermarkt.technology/portrait/header/58358-1771861722.jpg?lm=1,5000000,"[0.2866973205495114, 0.5689912251804827, 0.2928037848605578, 0.46102208039890913, 0.09132814536247534, 0.6391340899537621, 0.10305444887118194, 0.43977777777777777, 0.130726876153393, 0.20168924302788843]"
Jan Schöppner,1. FC Heidenheim,2686,0.1296723752792256,0.0696947133283693,0.4355919583023082,6.399851079672375,0.4690990320178704,75.05,3.3172002978406554,49.17,4.355919583023082,1.0722263588979897,12/06/1999 00:00,Germany,Midfield,right,190.0,https://img.a.transfermarkt.technology/portrait/header/581357-1721852254.jpg?lm=1,4000000,"[0.13642335318717858, 0.13272304044697514, 0.16168326507818317, 0.1927623349115038, 0.07467588952060181, 0.5769230769230769, 0.4766939687267312, 0.5463333333333333, 0.5011292883808595, 0.21539836187639613]"
Frank Onyeka,FC Augsburg,2597,0.0488640739314593,0.0686176357335387,0.2079322294955718,8.178667693492491,0.6237966884867154,84.93,3.2576049287639584,43.59,5.09433962264151,1.6288024643819792,01/01/1998 00:00,Nigeria,Midfield,right,183.0,https://img.a.transfermarkt.technology/portrait/header/421637-1726605377.jpg?lm=1,7000000,"[0.051408025817075084, 0.13062165697062567, 0.07718040046207163, 0.2512558011586833, 0.09930221427311889, 0.7845733501471208, 0.46812989346682066, 0.4843333333333334, 0.6049368426514294, 0.32720831728917976]"
Benjamin Henrichs,RB Leipzig,940,0.045,0.1953191489361702,0.0957446808510638,8.425531914893616,0.8617021276595744,76.69,4.5,64.29,5.74468085106383,1.24468085106383,23/02/1997 00:00,Germany,Defender,right,185.0,https://img.a.transfermarkt.technology/portrait/header/202591-1715858341.jpg?lm=1,20000000,"[0.047342781222320635, 0.3778169078516528, 0.03553856382978723, 0.2593735261056931, 0.13717438854643071, 0.6113913408995375, 0.6466666666666666, 0.7143333333333334, 0.6963622221667586, 0.2500425531914894]"
Adrian Beck,1. FC Heidenheim,1610,0.1816770186335403,0.1062111801242235,0.7267080745341615,8.217391304347826,2.2360248447204967,82.01,2.5155279503105588,59.18,7.3229813664596275,0.8944099378881988,09/06/1997 00:00,Germany,Midfield,right,186.0,https://img.a.transfermarkt.technology/portrait/header/273669-1721852328.jpg?lm=1,2000000,"[0.19113545213980374, 0.20396683969389998, 0.2697399068322982, 0.25252916357667365, 0.3559528646891507, 0.7232030264817151, 0.3614906832298136, 0.6575555555555556, 0.918240702728961, 0.17967701863354035]"
Mathias Honsak,1. FC Heidenheim,1184,0.247804054054054,0.1451858108108108,0.7601351351351352,4.940878378378379,0.6841216216216216,73.75,1.900337837837838,50.0,4.180743243243243,1.0641891891891893,20/12/1996 00:00,Austria,Attack,left,188.0,https://img.a.transfermarkt.technology/portrait/header/283497-1721852632.jpg?lm=1,2000000,"[0.26070518037967105, 0.2800065283056555, 0.28214738175675685, 0.1447864110328623, 0.108905342258146, 0.5496006725514921, 0.2730855855855856, 0.5555555555555556, 0.4765028881980959, 0.21378378378378377]"
Gerrit Holtmann,VfL Bochum 1848,1100,0.1677272727272727,0.2274545454545454,0.6545454545454545,6.627272727272728,0.4090909090909091,78.09,3.272727272727273,44.0,3.8454545454545457,2.1272727272727274,25/03/1995 00:00,Philippines,Attack,left,185.0,https://img.a.transfermarkt.technology/portrait/header/190289-1721851662.jpg?lm=1,700000,"[0.17645945728319506, 0.4405132182881098, 0.2429545454545455, 0.200240722714067, 0.0651231945624469, 0.6408154686843213, 0.4703030303030303, 0.48888888888888893, 0.4293677918781282, 0.42734545454545453]"
Edmond Tapsoba,Bayer 04 Leverkusen,2511,0.0408602150537634,0.0473118279569892,0.07168458781362,12.114695340501791,0.3942652329749104,87.08,2.2580645161290325,61.36,4.444444444444445,1.2186379928315412,02/02/1999 00:00,Burkina Faso,Defender,right,194.0,https://img.a.transfermarkt.technology/portrait/header/564545-1695368009.jpg?lm=1,35000000,"[0.04298747159971762, 0.08905392533569122, 0.026607925129430485, 0.3806856133886618, 0.062763094719682, 0.8297604035308952, 0.32449223416965356, 0.6817777777777778, 0.5135741691577156, 0.24481083233771403]"
Oliver Burke,SV Werder Bremen,931,0.4002148227712137,0.1092373791621911,1.2567132116004296,7.926960257787325,0.6766917293233082,63.0,1.2567132116004296,64.52,2.513426423200859,1.1600429645542427,07/04/1997 00:00,Scotland,Attack,right,188.0,https://img.a.transfermarkt.technology/portrait/header/341317-1755624913.jpg?lm=1,4000000,"[0.42105072880860883, 0.2098709683147631, 0.46646750805585396, 0.2429788150544411, 0.10772257747171668, 0.3236654056326187, 0.180594343000358, 0.7168888888888889, 0.24211043946089522, 0.2330397422126745]"
Philipp Lienhart,SC Freiburg,2771,0.0149404547094911,0.030855286900036,0.032479249368459,6.268495128112595,0.1299169974738361,87.57,1.8837964633706243,61.29,3.670155178635872,0.7145434861060989,11/07/1996 00:00,Austria,Defender,right,189.0,https://img.a.transfermarkt.technology/portrait/header/225657-1658411602.jpg?lm=1,12000000,"[0.015718281748298382, 0.05694713598186857, 0.012055665824612042, 0.18844290993018012, 0.020681490875118457, 0.8400588482555693, 0.2707085288102971, 0.681, 0.4047240964767556, 0.1435438469866474]"
John Tolkin,Holstein Kiel,739,0.0073071718538565,0.1278755074424898,0.0,4.749661705006766,0.6089309878213803,72.92,3.1664411366711778,60.0,2.557510148849797,0.2435723951285521,31/07/2002 00:00,United States,Defender,left,170.0,https://img.a.transfermarkt.technology/portrait/header/683812-1710582118.jpg?lm=1,2500000,"[0.0076875964095783865, 0.24623404464861, 0.0, 0.13849856441457598, 0.09693574292109824, 0.5321563682219421, 0.45502931889941367, 0.6666666666666667, 0.2483077573791843, 0.048930987821380244]"
