player_id,club_id,minutes_played,npxg_per_90,shots_per_90,sot_per_90,headed_shots_per_90,xa_per_90,succ_pass_per_90,succ_pass_rate,acc_long_balls_per_90,succ_long_balls_rate,chances_created_per_90,big_chances_created_per_90,succ_crosses_per_90,succ_crosses_rate,succ_dribbles_per_90,succ_dribbles_rate,duels_won_per_90,duels_won_rate,aerials_won_per_90,aerials_won_rate,touches_per_90,touches_opp_box_per_90,dispossessed_per_90,fouls_won_per_90,defcon_per_90,tackles_per_90,interceptions_per_90,blocks_per_90,fouls_committed_per_90,recoveries_per_90,poss_won_final_3rd_per_90,succ_dribbles_def_per_90,clearances_per_90
643690,8638,561,0.357240636,2.56684492,0.962566845,0.962566845,0.093363039,12.67379679,76.69902913,0.160427807,33.33333333,0.962566845,0.320855615,0.160427807,100,0.320855615,20,3.529411765,41.50943396,2.085561497,65,27.27272727,6.096256684,1.28342246,0.64171123,0.962566845,0.64171123,,,1.122994652,2.085561497,0.481283422,0.320855615,0.320855615
1426809,8639,560,0.243449992,2.25,1.125,,0.254378136,31.5,82.70042194,0.964285714,50,2.410714286,0.321428571,2.089285714,38.23529412,0.964285714,30,4.660714286,40.84507042,,,61.07142857,6.589285714,1.446428571,1.446428571,2.892857143,2.25,0.482142857,,1.125,3.857142857,0.321428571,1.446428571,0.160714286
904021,8678,900,0.179260004,1.9,1,,0.180133045,30,86.20689655,0.4,57.14285714,1,0.5,0.7,26.92307692,1.7,43.58974359,6,55.04587156,0.7,41.17647059,53,3.6,0.7,2.3,2,1.3,0.4,,0.6,4.2,0.5,0.5,
199834,8638,1010,0.354439613,2.673267327,0.623762376,,0.275324347,52.84158416,86.82284041,0.356435644,80,2.316831683,0.445544554,1.96039604,36.66666667,1.693069307,51.35135135,7.128712871,54.79452055,0.267326733,27.27272727,85.45544554,4.722772277,0.891089109,1.693069307,4.544554455,3.475247525,0.712871287,0.089108911,1.425742574,,,,
1284071,8342,554,0.144861016,1.624548736,0.324909747,,0.103432177,29.40433213,77.35042735,0.487364621,50,1.137184116,0.324909747,0.812274368,33.33333333,1.949458484,54.54545455,6.335740072,48.14814815,0.649819495,57.14285714,61.24548736,2.599277978,1.78700361,0.974729242,4.386281588,2.761732852,0.487364621,,1.299638989,4.061371841,0.974729242,1.624548736,1.137184116
1368710,9748,1156,0.152688581,1.401384083,0.389273356,,0.197322377,42.27508651,89.45634267,0.62283737,80,2.802768166,0.233564014,0.155709343,40,1.557093426,57.14285714,5.138408304,50.76923077,0.155709343,20,65.47577855,3.892733564,1.634948097,1.868512111,2.179930796,1.557093426,0.389273356,,1.24567474,7.3183391,1.790657439,0.311418685,0.233564014
1688980,8121,541,,0,,,0.024947447,29.44547135,86.34146341,1.663585952,50,0.499075786,,0.499075786,33.33333333,0.665434381,80,5.323475046,60.37735849,0.831792976,41.66666667,54.06654344,,0.166358595,0.499075786,7.486136784,3.327171904,0.499075786,0.33271719,1.164510166,4.824399261,0.33271719,0.831792976,3.327171904
1066264,9941,532,0.022398497,1.015037594,,,0.02795948,33.32706767,82.77310924,0.169172932,9.090909091,0.169172932,,,,0.507518797,75,5.582706767,67.34693878,1.184210526,77.77777778,53.12030075,1.015037594,0.676691729,0.676691729,6.766917293,3.214285714,1.353383459,0.507518797,0.845864662,5.582706767,0.169172932,0.676691729,1.691729323
1693546,2529,530,0.595120763,3.735849057,1.188679245,0.849056604,0.100446056,9.169811321,65.06024096,,,0.849056604,0.339622642,,,1.018867925,54.54545455,5.603773585,50,3.396226415,76.92307692,31.0754717,6.622641509,1.528301887,0.679245283,2.547169811,0.509433962,0.169811321,0.169811321,2.037735849,2.037735849,0.339622642,0.169811321,1.698113208
1368318,8191,1681,0.084244499,1.552647234,0.535395598,,0.12819592,22.37953599,79.01701323,0.856632957,59.25925926,1.552647234,0.160618679,1.070791196,27.02702703,2.46281975,42.99065421,5.193337299,34.39716312,0.214158239,14.28571429,51.82629387,2.891136228,2.355740631,0.803093397,2.302201071,1.713265913,0.374776919,,2.355740631,4.122546104,0.856632957,0.696014277,
