tm_team_id,fotmob_team_id,tm_name,fotmob_name,
3930,1629,Bray Wanderers,Bray Wanderers,
7039,2383,Cobh Ramblers FC,Cobh Ramblers,
26765,62337,Wexford FC,Wexford FC,
4287,4569,Longford Town FC,Longford Town,
4273,2378,Athlone Town AFC,Athlone Town,
5568,1627,Finn Harps,Finn Harps,
88224,1233534,Treaty United,Treaty United,
93557,1665707,Basake Holy Stars FC,Holy Stars,
25118,102027,Swedru All Blacks United FC,All Blacks,
279,8222,FerencvÃ¡rosi TC,Ferencvaros,
84,8369,Debreceni VSC,Debrecen,
1391,1667,Zalaegerszegi TE FC,Zalaegerszeg,
34744,389880,Gol Gohar Sirjan FC,Gol Gohar,
71944,1517695,Nations Football Club,Nations FC,
130079,1799015,Hohoe United Football Club,Hohoe United,
30120,488099,AE Kifisia,Kifisia FC,
6676,80654,Asteras Aktor,Asteras Tripolis,
4603,8120,AE Larisa,AE Larissa,
3385,104814,Panserraikos,Panserraikos FC,
120649,1679128,Asteras Aktor B,Asteras Tripolis B,
40445,488150,Nestos Chrysoupolis,Nestos Chrisoupolis,
35433,488158,Kampaniakos,Kampaniakos Chalastras,
21600,162387,Makedonikos,Makedonikos Neapolis,
4001,1787833,Marko FC,GS Marko,
91868,1303117,Olympiacos Piraeus B,Olympiacos B,
85955,1797422,Ellas Syrou,Hellas Syros,
3062,7975,Athens Kallithea,Athens Kallithea FC,
37276,488110,Chania FC,PAE Chania,
3984,162366,Ilioupoli,Ilioupoli GS,
4007,488116,Panargiakos,APO Panargiakos,
18578,49758,CSD Xelajú MC,Club Xelaju,
19006,188298,Antigua GFC,Antigua Guatemala,
19010,49754,Atlético Mictlán,Deportivo Mictlan,
19066,89674,CD Malacateco,Deportivo Malacateco,
6055,5755,ETO FC,GyÃ¶ri ETO,
12163,7986,Paksi FC,Paksi SE,
37169,355346,PuskÃ¡s AkadÃ©mia FC,Puskas FC Academy,
6058,2035,NyÃ­regyhÃ¡za Spartacus,Nyiregyhaza Spartacus FC,
24031,2280,Kazincbarcikai SC,Kazincbarcikai BSC,
27186,319923,ThrÃ³ttur Vogum,Throttur Vogar,
83266,578651,Mohun Bagan Super Giant,Mohun Bagan SG,
135976,1086744,Sporting Club Delhi,SC Delhi,
84412,1320490,Rajasthan United,Rajasthan United FC,
63432,898335,Gokulam Kerala FC,Gokulam FC,
101750,1562127,Namdhari Football Club ,Namdhari FC,
50276,585858,Borneo FC Samarinda,Borneo Samarinda,
53944,185749,Bhayangkara Presisi Lampung FC,Bhayangkara Presisi Indonesia FC,
72710,585860,Dewa United Banten FC,Dewa United FC,
72715,585877,PSBS Biak,PSBS Biak Numfor,
6076,139914,Foolad FC,Foolad Khuzestan,
20962,101624,Sanat Naft FC,Sanat Naft Abadan,
117668,1693132,Fard Alborz,FC Fard,
94395,1431260,Ario Eslamshahr,Ario Islamshahr,
42188,490775,Naft va Gaz Gachsaran,Naft Gachsaran,
107349,1602400,Shenavar Sazi Qeshm,Shenavarsazi Qeshm,
143561,1528916,Kara Gostar Shabestar,Kara Gostar,
94968,1811191,Mosul SC,Al-Mosul,
48098,191820,Naft Missan,Naft Maysan,
28333,101644,Al-Mina'a SC,Al Minaa,
42035,101662,Al-Kahrbaa Club,Al Kahrabaa,
9211,4594,Bohemian Football Club,Bohemian FC,
6069,1578,University College Dublin,UCD,
99806,1426348,Kerry Football Club,Kerry FC,
5771,1588,FCI Levadia,FCI Levadia,
1002,8155,FC Flora Tallinn,Flora Tallinn,
23371,163540,Paide Linnameeskond,Paide Linnameeskond,
43214,4147,Jalgpallikool Tammeka,Tammeka,
33579,828265,PÃ¤rnu JK Vaprus,Parnu JK Vaprus,
28780,584714,FC Nomme United,Nomme United,
23368,4146,FC Kuressaare,FC Kuressaare,
7130,2252,JK Trans Narva,Narva Trans,
11540,8110,NSÃ RunavÃ­k,NSI Runavik,
6170,8106,KÃ KlaksvÃ­k,Klaksvik,
10532,8002,B36 TÃ³rshavn,B36 Torshavn,
24832,4666,VÃ­kingur GÃ¸ta,Vikingur,
4313,6652,HB TÃ³rshavn,HB Torshavn,
30484,59854,AB Argir,AB Argir,
10752,2227,EB/Streymur,EB/Streymur,
10538,6700,B68 Toftir,B68 Toftir,
10742,2228,SkÃ¡la IF,SkÃ¡la,
27811,167964,07 Vestur,07 Vestur,
8042,6550,FC Inter Turku,FC Inter Turku,
7008,4449,AC Oulu,AC Oulu,
1008,9861,HJK Helsinki,HJK,
23564,2361,IF Gnistan,IF Gnistan,
3189,162146,Ilves Tampere,Ilves,
2925,8424,FC Lahti,FC Lahti,
23777,162162,SJK SeinÃ¤joki,SJK,
3650,8473,FF Jaro,FF Jaro,
6017,6634,IFK Mariehamn,IFK Mariehamn,
7315,6701,FC KTP,FC KTP,
1225,7870,FC Haka,Haka,
10528,2362,Jippo Joensuu,JIPPO,
8045,7932,Tampere United,Tampere United,
3779,4673,JJK JyvÃ¤skylÃ¤,JJK JyvÃ¤skylÃ¤,
23203,1970,FC Jazz,FC Jazz,
23197,616809,FC Inter Turku II,FC Inter Turku II,
1799,321780,FC Rustavi,FC Rustavi,
41133,480291,Iberia 1999 Tbilisi,Iberia 1999,
663,7755,Dinamo Tbilisi,Dinamo Tbilisi,
11344,6193,Dinamo Batumi,Dinamo Batumi,
253,2216,Torpedo Kutaisi,Torpedo Kutaisi,
32017,2217,FC Dila Gori,Dila Gori,
72702,1328532,FC Spaeri Tbilisi,Spaeri,
22842,154186,FC Gagra,FC Gagra,
35056,316427,FC Meshakhte Tkibuli,FC Meshakhte Tkibuli,
11131,2160,HJK Klubi 04 Helsinki,Klubi 04,
22783,112484,Kalju FC,Nomme JK Kalju,
48277,673053,Harju JK Laagri,Harju Jalgpallikool,
6251,1693,Kuopion Palloseura,KuPS,
1102,6597,Vaasan Palloseura,VPS,
2275,6633,Turun Palloseura,TPS,
8807,260273,Pallokerho-35,PK-35,
27759,1906,Järvenpään Palloseura,JÃ¤PS,
22890,162142,EkenÃ¤s IF,EIF,
21520,6003,Mikkelin Palloilijat,MP,
17397,2159,KÃ¤pylÃ¤n Pallo,KÃ¤Pa,
45310,741816,SJK SeinÃ¤joki II,SJK Akatemia,
3776,1576,Rovaniemen Palloseura,RoPS,
22374,4446,Oulun Luistinseura,OLS,
23198,162150,Salon Palloilijat,SalPa,
20957,162141,Pallokerho Keski-Uusimaa,PK Keski-Uusimaa,
61251,1027302,Vantaan Jalkapalloseura,VJS,
95361,1340078,Kuopion Palloseura II,KuPS Akatemia,
11150,49577,Tampereen Pallo-Veikot,TPV,
8043,4450,Kokkolan Pallo-Veikot,KPV,
29675,316432,FC Samgurali Tskaltubo,FC Samgurali Tskhaltubo,
9597,8270,Avispa Fukuoka,Avispa Fukuoka,
1022,4692,Cerezo Osaka,Cerezo Osaka,
6631,4399,FC Tokyo,FC Tokyo,
596,6582,Gamba Osaka,Gamba Osaka,
2241,4397,Kashima Antlers,Kashima Antlers,
6632,8699,Kashiwa Reysol,Kashiwa Reysol,
9598,6304,Kawasaki Frontale,Kawasaki Frontale,
23568,194011,Machida Zelvia,Machida Zelvia,
1066,8006,Nagoya Grampus,Nagoya Grampus,
2697,6224,Sanfrecce Hiroshima,Sanfrecce Hiroshima,
1062,4426,Shimizu S-Pulse,Shimizu S-Pulse,
3734,6223,Tokyo Verdy,Tokyo Verdy,
828,6244,Urawa Red Diamonds,Urawa Red Diamonds,
3958,4688,Vissel Kobe,Vissel Kobe,
3828,6581,Yokohama F. Marinos,Yokohama F.Marinos,
21975,162195,Mito HollyHock,Mito Hollyhock,
23581,194016,V-Varen Nagasaki,V-Varen Nagasaki,
672,9756,JEF United Chiba,JEF United Chiba,
17832,162199,Tokushima Vortis,Tokushima Vortis,
937,8065,JÃºbilo Iwata,Jubilo Iwata,
7452,4398,RB Omiya Ardija,RB Omiya Ardija,
6395,162192,Vegalta Sendai,Vegalta Sendai,
22177,162193,Sagan Tosu,Sagan Tosu,
53668,860934,Iwaki FC,Iwaki FC,
16190,164720,Montedio Yamagata,Montedio Yamagata,
37689,820969,FC Imabari,FC Imabari,
16032,112688,Hokkaido Consadole Sapporo,Hokkaido Consadole Sapporo,
10999,8539,Ventforet Kofu,Ventforet Kofu,
23580,194015,Blaublitz Akita,Blaublitz Akita,
25716,305776,Fujieda MYFC,Fujieda MYFC,
3935,4427,Oita Trinita,Oita Trinita,
22173,164737,Kataller Toyama,Kataller Toyama,
22175,162196,Roasso Kumamoto,Roasso Kumamoto,
28730,614556,Renofa Yamaguchi,Renofa Yamaguchi,
20682,162198,Ehime FC,Ehime FC,
35000,584880,Vanraure Hachinohe,Vanraure Hachinohe,
29172,614335,FC Osaka,FC Osaka,
50673,941024,Tegevajaro Miyazaki,Tegevajaro Miyazaki,
42629,584867,Kagoshima United,Kagoshima United,
24321,194023,Zweigen Kanazawa,Zweigen Kanazawa,
22179,164738,Tochigi SC,Tochigi SC,
23575,193858,Giravanz Kitakyushu,Giravanz Kitakyushu,
34997,584746,Nara Club,Nara Club,
28753,408082,Fukushima United,Fukushima United,
20805,194010,Gainare Tottori,Gainare Tottori,
23548,422974,SC Sagamihara,SC Sagamihara,
13600,162197,FC Gifu,FC Gifu,
22178,162194,Thespa Gunma,Thespa Gunma,
25765,194022,Matsumoto Yamaga,Matsumoto Yamaga,
28522,243585,Kamatamare Sanuki,Kamatamare Sanuki,
25738,243586,Nagano Parceiro,Nagano Parceiro,
42628,614337,azul claro Numazu,Azul Claro Numazu,
16779,2127,Ordabasy Shymkent,Ordabasy Shymkent,
10482,8037,Kairat Almaty,Kairat Almaty,
19662,2128,Okzhetpes Kokshetau,Okzhetpes Kokshetau,
107095,1622701,FC Ulytau Zhezkazgan,Ulytau,
10157,8000,FC Aktobe,Aktobe,
22220,166865,FC Astana,FC Astana,
16198,2349,FC Atyrau,Atyrau,
12019,1614087,Zhenis Astana,Zhenis,
15299,2118,Zhetysu Taldykorgan,Zhetysu Taldykorgan,
10481,7983,Tobol Kostanay,Tobol Kostanay,
10540,2539,Irtysh Pavlodar,Irtysh Pavlodar,
34239,200279,Kaspiy Aktau,Kaspiy Aktau,
48325,624924,Riga FC,Riga FC,
33783,248871,FC RFS,RFS,
8606,2106,FK Auda,Auda,
43162,8016,FK Liepaja,FK Liepaja,
28931,197864,BFC Daugavpils,BFC Daugavpils,
40788,981193,SK Super Nova,SK Super Nova,
28937,197870,FK Tukums 2000,FK Tukums 2000,
40880,662738,FK Grobina,Grobina,
107916,1899459,Ogre United,Ogre United,
28740,624858,FC DÅ¾iugas TelÅ¡iai,Dziugas Telsiai,
40090,439132,FK Kauno Zalgiris,FK Kauno Zalgiris,
8047,8337,FK Suduva Marijampole,Suduva,
98841,1447232,FK TransINVEST,FK TransINVEST,
23559,169157,FK Banga Gargzdai,Banga Gargzdai,
602,4616,FK Zalgiris Vilnius,Zalgiris Vilnius,
49149,479143,FK Panevezys,FK Panevezys,
69752,736555,FC Hegelmann,Hegelmann,
42310,1099941,FA Siauliai,FA Siauliai,
32832,257518,FK Riteriai,Riteriai,
21640,763242,FC Atert Bissen,Atert Bissen,
11914,7951,FC Differdange 03,FC Differdange 03,
21274,205813,US Mondorf-Les-Bains,US Mondorf les Bains,
21835,271923,FC UNA Strassen,Una Strassen,
853,4548,F91 Dudelange,F91 Dudelange,
13467,2110,Racing FC Union Luxembourg,Racing FC Union Luxembourg,
12004,4526,UN KÃ¤erjeng 97,UN KÃ¤erjeng 97,
21645,187906,US Hostert,US Hostert,
2660,2112,FC Victoria Rosport,FC Victoria Rosport,
12346,7953,FC ProgrÃ¨s Niederkorn,FC ProgrÃ¨s Niederkorn,
9284,2113,Swift Hesperange,Swift Hesperange,
21465,187904,FC Jeunesse Canach,FC Jeunesse Canach,
21454,7952,FC Mamer 32,FC Mamer 32,
48712,654352,Union Titus Petange,Union Titus PÃ©tange,
21803,463433,FC Rodange 91,FC Rodange 91,
101280,1389831,Arsimi,Arsimi,
8334,1523811,Bashkimi,Bashkimi,
534,1589,Pelister Bitola,Pelister,
45935,769984,AP Brera Strumica,AP Brera Strumica,
4641,8138,Rabotnicki Skopje,Rabotnicki,
4644,358106,FC Shkupi,Shkupi,
15817,165228,Johor Darul Ta'zim,Johor Darul Ta'zim,
62736,1114226,Kuching City,Kuching City,
15831,165223,Selangor FC,Selangor,
36848,191752,Kuala Lumpur City FC,Kuala Lumpur City,
15838,165229,Terengganu FC,Terengganu,
12363,165222,Negeri Sembilan FC,Negeri Sembilan,
27577,165232,Penang FC,Penang,
15630,242698,Sabah FC,Sabah,
14320,165158,Brunei DPMM FC,Brunei DPMM,
106091,1783730,Melaka FC,Melaka FC,
21294,165235,PDRM FC,PDRM,
64345,659098,TepatitlÃ¡n FC,Tepatitlan FC,
83082,1175679,CancÃºn FC,Cancun FC,
5623,6575,Club AtlÃ©tico Morelia,Atletico Morelia,
100124,1374638,AtlÃ©tico La Paz,Atletico La Paz,
44772,6574,Mineros de Zacatecas,Mineros de Zacatecas,
13362,162404,CD TapatÃ­o,Tapatio,
6709,1942,CF Atlante,Atlante,
4488,2548,CD Irapuato,Irapuato,
42781,584866,Tlaxcala FC,Tlaxcala FC,
18662,162400,Venados FC YucatÃ¡n,Venados FC,
10091,2034,Dorados de Sinaloa,Dorados,
13354,162407,Correcaminos de la UAT,Correcaminos de la UAT,
3070,2245,FK Sutjeska Niksic,Sutjeska,
4639,175653,FK Mornar Bar,Mornar,
12889,8101,OFK Petrovac,Petrovac,
11065,8100,FK Decic Tuzi,Decic Tuzi,
4391,8627,Buducnost Podgorica,Buducnost Podgorica,
21575,141667,FK Jezero,Jezero,
4949,89512,FK Bokelj,FK Bokelj,
23505,177535,CD Leones Negros de la UdeG,Leones Negros,
22171,164739,Fagiano Okayama,Fagiano Okayama FC,
593,8542,Kyoto Sanga,Kyoto Sanga FC,
29307,194029,Tochigi City,Tochigi City FC,
23569,194021,Ryukyu Okinawa,FC Ryukyu,
55744,860937,Kochi United,Kochi United SC,
31007,200281,Yelimay Semey,FC Yelimay,
22995,2120,Qyzyljar Petropavlovsk,FC Kyzylzhar Petropavlovsk,
19294,2125,Kaysar Kyzylorda,Kaisar Kyzylorda,
118378,732295,Altay Oskemen,Altai Semey,
27118,192962,FS Jelgava,FK Jelgava,
1257,2108,Jeunesse Esch,AS Jeunesse Esch,
77,8041,Vardar Skopje,FK Vardar Skopje,
1167,2234,Shkendija Tetovo,KF Shkendija,
64534,866489,Struga Trim & Lum,FK Struga,
535,6187,Sileks Kratovo,FK Sileks,
8969,206546,Tikves Kavadarci,GFK Tikves Kavadarci,
8397,276798,Makedonija Gjorce Petrov,Makedonija GP,
84287,1783759,Star City FC,Imigresen FC,
77911,1124836,Kelantan The Real Warriors,Kelantan The Real Warriors FC,
12728,162409,Tampico Madero,Jaiba Brava del Tampico-Madero,
30111,452823,Alebrijes de Oaxaca,Alebrijes Oaxaca,
76077,1264989,FK Mladost Donja Gorica,OFK Mladost Donja Gorica,
37989,324771,Arsenal Tivat,FK Arsenal Tivat,
8357,4489,Jedinstvo Bijelo Polje,Jedinstvo BP,
9099,102035,AS FAR Rabat,FAR Rabat,
37176,316652,Renaissance de Berkane,RSB Berkane,
2068,102049,Raja Club Athletic,Raja Casablanca,
3282,102043,MAS FÃ¨s,MAS Fes,
6603,102050,Wydad Casablanca,Wydad Casablanca,
12721,316657,Ittihad Tanger,Ittihad Tanger,
14462,102033,DifaÃ¢ El Jadida,Difaa El Jadida,
6371,102036,FUS Rabat,FUS Rabat,
30625,102032,COD MeknÃ¨s,CODM Meknes,
22935,102037,Hassania d'Agadir,Hassania Agadir,
4697,102042,KACM Marrakech,KACM,
74953,950070,Renaissance Zemamra,Renaissance Club Zemamra,
79389,320835,Union Touarga Sportif,Union Touarga Sport,
59771,570487,Olympique Dcheira,Olympique Dcheira,
103954,1786714,Union Yacoub El-Mansour,Union Yacoub El-Mansour,
22944,102047,Olympique Safi,Olympic Club de Safi,
53321,184466,Rivers United FC,Rivers United FC,
105792,1661097,Ikorodu City FC,Ikorodu City,
2979,102053,Bendel Insurance,Bendel Insurance,
15723,102062,Nasarawa United,Nasarawa United,
43417,520679,Abia Warriors FC,Abia Warriors,
132451,1791636,Barau Football Club,Barau,
62574,818870,Katsina United FC,Katsina United,
5069,213295,Plateau United FC,Plateau United,
17004,102060,Kwara United FC,Kwara United,
645,6623,Enyimba Aba,Enyimba,
23106,154580,Warri Wolves FC,Warri Wolves FC,
17025,102063,Niger Tornadoes,Niger Tornadoes,
6799,102059,Kano Pillars,Kano Pillars,
60222,818875,Remo Stars FC,Remo Stars,
30466,430189,El-Kanemi Warriors,El Kanemi Warriors,
10173,102052,Bayelsa United,Bayelsa United,
3461,2206,Larne FC,Larne,
3831,2202,Coleraine FC,Coleraine,
9026,2203,Glentoran FC,Glentoran,
3471,7971,Linfield FC,Linfield,
1251,1703,Cliftonville FC,Cliftonville,
21515,4615,Dungannon Swifts FC,Dungannon Swifts,
8714,187969,Carrick Rangers FC,Carrick Rangers,
5594,7984,Portadown FC,Portadown,
15244,4063,Ballymena United FC,Ballymena United,
21531,77755,Bangor FC,Bangor,
21532,1937,Crusaders FC,Crusaders,
3463,1956,Glenavon FC,Glenavon,
239,8478,Viking FK,Viking,
1293,8608,TromsÃ¸ IL,TromsÃ¸,
501,8402,FK BodÃ¸/Glimt,BodÃ¸/Glimt,
353,8476,LillestrÃ¸m SK,LillestrÃ¸m,
687,9917,Molde FK,Molde,
4309,8448,Hamarkameratene,Hamarkameratene,
10217,8509,Sarpsborg 08 FF,Sarpsborg 08,
6399,8609,Sandefjord Fotball,Sandefjord,
76,8007,VÃ¥lerenga Fotball Elite,VÃ¥lerenga,
3837,8417,Fredrikstad FK,Fredrikstad,
1100,8468,SK Brann,Brann,
21101,8605,Kristiansund BK,Kristiansund,
195,8422,Rosenborg BK,Rosenborg,
267,9919,IK Start,Start,
2817,8180,StrÃ¸msgodset IF,StrÃ¸msgodset,
421,8179,Kongsvinger IL,Kongsvinger,
2761,8512,FK Haugesund,FK Haugesund,
1274,9918,StabÃ¦k Fotball,StabÃ¦k,
13519,6563,Ranheim IL,Ranheim,
2961,8405,Moss FK,Moss,
13025,8133,Sandnes Ulf,Sandnes Ulf,
1057,8531,Bryne FK,Bryne,
8995,7937,IL HÃ¸dd,HÃ¸dd,
2038,8616,Sogndal IL,Sogndal,
3692,9812,Raufoss IL,Raufoss,
175,10224,Lyn 1896 FK,Lyn,
14761,10021,Ã…sane Fotball,Ã…sane,
17647,4249,StrÃ¸mmen IF,StrÃ¸mmen,
36224,2303,FK Jerv,Jerv,
39557,47403,BrattvÃ¥g IL,BrattvÃ¥g,
36232,161378,IL Bjarg,Bjarg,
13019,5734,Kvik Halden,Kvik Halden,
11338,6541,MjÃ¸ndalen IF,MjÃ¸ndalen,
9908,9929,Notodden FK,Notodden,
6037,8111,Pors Fotball,Pors,
36245,6115,SK TrÃ¦ff,TrÃ¦ff,
66143,6242,IL Sandviken,Sandviken,
45536,413468,Lysekloster IL,Lysekloster,
36486,257932,Arendal Fotball,Arendal Fotball,
6216,6123,FK Vidar,Vidar,
13233,6560,KjelsÃ¥s IL,KjelsÃ¥s,
32682,6561,Levanger FK,Levanger,
13347,8077,LÃ¸renskog IF,LÃ¸renskog,
632,8067,HÃ¸nefoss BK,HÃ¸nefoss,
36228,4201,Grorud IL,Grorud,
8442,8617,Tromsdalen UIL,Tromsdalen,
39564,4320,Junkeren IK,Junkeren,
91296,1004501,Rana FK,Rana FK,
36249,4393,StjÃ¸rdals-Blink Fotball,StjÃ¸rdals Blink,
6469,8421,Skeid Oslo,Skeid,
7175,7963,Follo FK,Follo,
53407,525114,SK Trygg/Lade,Trygg/Lade,
13261,6540,Asker Fotball,Asker,
49523,608816,IF Ready Fotball,Ready,
73771,46909,Heming Fotball,Heming,
2555,8137,BÃ¦rum SK,BÃ¦rum,
109152,1609449,FK Union Carl Berner,Union Carl Berner,
98471,1352625,Gamle Oslo FK,Gamle Oslo,
30831,4621,Frigg Oslo FK,Frigg,
5456,2324,Ullern IF,Ullern,
27446,8125,Nordstrand IF,Nordstrand,
114976,6542,Konnerud IL,Konnerud,
39561,4206,SF Grei,Grei,
30114,167840,SK Herd,Herd,
79288,2309,Melhus IL,Melhus,
59547,2000,Volda TI,Volda,
13445,10022,Strindheim TF,Strindheim,
66144,4332,FK Kvik,Kvik,
27688,9801,ByÃ¥sen TF,ByÃ¥sen,
43899,4366,Orkla FK,Orkla,
36247,2318,Spjelkavik IL,Spjelkavik,
45599,4361,NTNUI,NTNUI,
35580,4363,Nardo FK,Nardo,
36238,2313,Os Turn Fotball,Os,
6477,8117,SK Vard Haugesund,Vard Haugesund,
106304,8291,AskÃ¸y FK,AskÃ¸y,
48392,46917,SK Djerv 1919,Djerv 1919,
37766,6539,FÃ¸rde IL Fotball,FÃ¸rde,
13428,6600,Fana Fotball,Fana,
36214,6537,Austevoll IK,Austevoll,
32388,7864,Stord Fotball,Stord,
89798,4305,IL Gneist,Gneist,
35609,300958,FK Fyllingsdalen,FK Fyllingsdalen,
43892,4318,Varegg Fotball,Varegg,
11221,6579,FlekkerÃ¸y IF,FlekkerÃ¸y,
53409,91781,Madla IL,Madla,
36256,4289,Vindbjart FK,Vindbjart,
4411,8068,FK Mandalskameratene,Mandalskameratene,
106285,4230,Varhaug IL,Varhaug,
36248,4231,Staal JÃ¸rpeland IL,Staal JÃ¸rpeland,
34966,119139,Brodd FK,Brodd,
13034,4216,VÃ¥g FK,VÃ¥g,
43894,4232,Ã…kra IL,Ã…kra,
36035,46904,Skedsmo FK,Skedsmo,
22824,6543,IF FlÃ¸ya,FlÃ¸ya,
36222,6054,Finnsnes IL,Finnsnes,
59542,4325,Fauske/Sprint,Fauske/Sprint,
6390,8353,Alta IF,Alta,
12419,7940,Harstad IL,Harstad,
22820,4287,SkjervÃ¸y IK,SkjervÃ¸y,
2955,2536,Skjetten SK,Skjetten,
39556,4296,Bossekop UL,Bossekop,
6389,1599897,IL Ulfstind,Ulfstind,
36405,8413,Lillehammer FK,Lillehammer FK,
10940,8183,SK GjÃ¸vik-Lyn,GjÃ¸vik-Lyn,
63411,6110,RÃ¥de IL,RÃ¥de,
30721,2292,Elverum Fotball,Elverum,
48520,4250,RÃ¦lingen FK,RÃ¦lingen,
7187,10016,FK Ã˜rn Horten,Ã˜rn Horten,
39567,161353,Oppsal IF Fotball,Oppsal,
12534,9815,DrÃ¸bak-Frogn IL,DrÃ¸bak/Frogn,
8656,8116,Brumunddal Fotball,Brumunddal,
20960,165476,CD Plaza Amador,CD Plaza Amador,
18820,165473,Alianza FC Panama,Alianza FC,
89061,1514007,UMECIT FC,UMECIT FC,
12371,165469,Tauro FC,Tauro FC,
17522,165468,CD Ãrabe Unido,CD Ãrabe Unido,
1708,165472,Sporting San Miguelito,Sporting San Miguelito,
48217,1603136,Veraguas United FC,Veraguas United,
91052,1888923,UniÃ³n CoclÃ© FC,Union Cocle,
11698,98585,San Francisco FC,San Francisco FC,
18952,165475,CD Universitario,CD Universitario,
55384,1514006,Herrera FC,Herrera FC,
1214,6295,Club Cerro PorteÃ±o,Cerro Porteno,
11855,1893,Club GuaranÃ­,Guarani,
9875,6620,Club Libertad AsunciÃ³n,Libertad,
7098,49689,Club Nacional AsunciÃ³n,Nacional,
629,6619,Olimpia AsunciÃ³n,Olimpia,
14545,1427854,Recoleta FC,Recoleta,
95571,1242560,Sportivo Ameliano,Sportivo Ameliano,
7656,49687,Sportivo LuqueÃ±o,Luqueno,
19124,198186,Club Sportivo San Lorenzo,Sportivo San Lorenzo,
17427,59844,Club Sportivo Trinidense,Sportivo Trinidense,
35588,1104719,AsociaciÃ³n Deportiva Tarma,Asociacion Deportiva Tarma,
17479,4410,Alianza AtlÃ©tico Sullana,Alianza Atletico,
184,6398,Club Alianza Lima,Alianza Lima,
27861,920789,Club AtlÃ©tico Grau,Atletico Grau,
2729,1845,Club Cienciano,Cienciano,
47107,536945,Comerciantes Unidos,Comerciantes Unidos,
28999,305171,Cusco FC,Cusco FC,
76945,920788,Deportivo Garcilaso,Deportivo Garcilaso,
120792,1696744,FC Cajamarca,FC Cajamarca,
54478,741328,CD Los Chankas,Los Chankas,
2734,4417,FBC Melgar,FBC Melgar,
2730,4412,Sport Boys Association,Sport Boys,
21655,165148,Sport Huancayo,Sport Huancayo,
1450,1848,Club Sporting Cristal,Sporting Cristal,
6593,4409,Universitario de Deportes,Universitario de Deportes,
238,2182,Lech Poznan,Lech PoznaÅ„,
428,8020,GÃ³rnik Zabrze,GÃ³rnik Zabrze,
2300,1957,Jagiellonia Bialystok,Jagiellonia BiaÅ‚ystok,
9644,4024,RakÃ³w CzÄ™stochowa,RakÃ³w CzÄ™stochowa,
6456,4023,GKS Katowice,GKS Katowice,
255,8673,Legia Warszawa,Legia Warszawa,
168,8021,Zaglebie Lubin,ZagÅ‚Ä™bie Lubin,
2118,8243,Wisla Plock,WisÅ‚a PÅ‚ock,
324,8023,Pogon Szczecin,PogoÅ„ Szczecin,
7154,5769,Radomiak Radom,Radomiak Radom,
6110,8245,Korona Kielce,Korona Kielce,
3527,89466,Motor Lublin,Motor Lublin,
5689,2186,Cracovia,Cracovia,
88,8024,Widzew Lodz,Widzew ÅÃ³dÅº,
6112,8028,Piast Gliwice,Piast Gliwice,
4000,8030,Lechia Gdansk,Lechia GdaÅ„sk,
6107,8322,Arka Gdynia,Arka Gdynia,
15906,177361,Bruk-Bet Termalica Nieciecza,Termalica Nieciecza,
422,10265,Wisla KrakÃ³w,WisÅ‚a KrakÃ³w,
759,8025,Slask Wroclaw,ÅšlÄ…sk WrocÅ‚aw,
30974,1286895,Wieczysta Krakow,Wieczysta KrakÃ³w,
8377,273525,Chrobry Glogow,Chrobry GÅ‚ogÃ³w,
256,8244,LKS Lodz,ÅKS ÅÃ³dÅº,
318,1601,Ruch Chorzow,Ruch ChorzÃ³w,
8936,8048,Miedz Legnica,MiedÅº Legnica,
28893,205870,Puszcza Niepolomice,Puszcza NiepoÅ‚omice,
7976,8031,Polonia Bytom,Polonia Bytom,
30998,585593,Pogon Grodzisk Mazowiecki,PogoÅ„ Grodzisk Mazowiecki,
5699,8047,Odra Opole,Odra Opole,
9510,177362,Stal Rzeszow,Stal RzeszÃ³w,
22431,458623,Stal Mielec,Stal Mielec,
4896,273750,Pogon Siedlce ,PogoÅ„ Siedlce,
9109,89469,Znicz Pruszkow,Znicz PruszkÃ³w,
3291,8019,Gornik Leczna,GÃ³rnik ÅÄ™czna,
1750,102859,GKS Tychy,GKS Tychy,
30753,2417,Unia Skierniewice,Skierniewice,
7146,89467,Warta Poznan,Warta PoznaÅ„,
26564,177358,Olimpia Grudziadz,Olimpia Grudziadz,
8984,160419,Sandecja Nowy Sacz,Sandecja Nowy Sacz,
50162,662309,Podhale Nowy Targ,Podhale Nowy Targ,
28887,206344,Chojniczanka Chojnice,Chojniczanka Chojnice,
31568,585212,Rekord Bielsko-Biala,Rekord Bielsko-Biala,
8641,8049,Stal Stalowa Wola,Stal Stalowa Wola,
530,585624,Hutnik Krakow,Hutnik Krakow,
10704,177360,Resovia Rzeszow,Resovia,
10367,585524,Sokol Kleczew,Sokol Kleczew,
6560,8026,Zaglebie Sosnowiec,Zaglebie Sosnowiec,
42565,662294,KKS 1925 Kalisz,KKS 1925 Kalisz,
16402,1501585,LKS Lodz II,LKS Lodz II,
9104,89465,GKS Jastrzebie,GKS Jastrzebie,
5739,184465,Shooting Stars Sports Club,Shooting Stars,
132454,1791630,Kun Khalifat Football Club,Kun Khalifat,
10779,102068,Wikki Tourists,Wikki Tourist,
5619,8404,Aalesunds FK,Aalesund,
2692,4722,Egersunds IK,Egersund,
17484,49688,Club Sportivo 2 de Mayo,2 de Mayo,
